"State","Condition","Measure Name","State Average"
"PR","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","36"
"PR","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","36"
"PR","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","56"
"PR","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","94"
"PR","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","86"
"PR","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","68"
"PR","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","67"
"PR","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","59"
"PR","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","54"
"PR","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","56"
"PR","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","60"
"PR","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","61"
"PR","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","87"
"PR","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","70"
"RI","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"RI","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"RI","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"RI","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90"
"RI","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","98"
"RI","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"RI","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","98"
"RI","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","0"
"RI","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","86"
"RI","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","96"
"RI","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92"
"RI","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","97"
"RI","Heart Failure","Heart Failure Patients Given Discharge Instructions","73"
"RI","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","95"
"RI","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","78"
"RI","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","76"
"RI","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","88"
"RI","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"RI","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","91"
"RI","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","92"
"RI","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","94"
"RI","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","93"
"RI","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","91"
"RI","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","92"
"RI","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","98"
"RI","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","91"
"RI","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","97"
"RI","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","93"
"SC","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"SC","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"SC","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"SC","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","96"
"SC","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","97"
"SC","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","94"
"SC","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","93"
"SC","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","35"
"SC","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","90"
"SC","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","99"
"SC","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92"
"SC","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","95"
"SC","Heart Failure","Heart Failure Patients Given Discharge Instructions","80"
"SC","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","94"
"SC","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","89"
"SC","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","89"
"SC","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94"
"SC","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"SC","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","95"
"SC","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","88"
"SC","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","93"
"SC","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","86"
"SC","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","88"
"SC","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","89"
"SC","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","97"
"SC","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","92"
"SC","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","92"
"SC","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","90"
"SD","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"SD","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"SD","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"SD","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","66"
"SD","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","86"
"SD","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","98"
"SD","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","98"
"SD","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","4"
"SD","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","87"
"SD","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","84"
"SD","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","78"
"SD","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","81"
"SD","Heart Failure","Heart Failure Patients Given Discharge Instructions","64"
"SD","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","72"
"SD","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","74"
"SD","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","80"
"SD","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","95"
"SD","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"SD","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","67"
"SD","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","88"
"SD","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","86"
"SD","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","72"
"SD","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","77"
"SD","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","78"
"SD","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","94"
"SD","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","93"
"SD","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","92"
"SD","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","94"
"TN","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"TN","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"TN","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"TN","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","94"
"TN","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","91"
"TN","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","88"
"TN","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","92"
"TN","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","63"
"TN","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","78"
"TN","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","95"
"TN","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"TN","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","90"
"TN","Heart Failure","Heart Failure Patients Given Discharge Instructions","78"
"TN","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","94"
"TN","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","82"
"TN","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","86"
"TN","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94"
"TN","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"TN","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","93"
"TN","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","87"
"TN","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","92"
"TN","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","86"
"TN","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","80"
"TN","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","84"
"TN","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","97"
"TN","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","89"
"TN","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","90"
"TN","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","85"
"TX","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma","60"
"TX","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma","100"
"TX","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma","99"
"TX","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","89"
"TX","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","92"
"TX","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","91"
"TX","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","91"
"TX","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","34"
"TX","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","72"
"TX","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","97"
"TX","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"TX","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","87"
"TX","Heart Failure","Heart Failure Patients Given Discharge Instructions","75"
"TX","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","90"
"TX","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","83"
"TX","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","83"
"TX","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","92"
"TX","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"TX","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","89"
"TX","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","86"
"TX","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"TX","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","82"
"TX","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","81"
"TX","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","83"
"TX","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","95"
"TX","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","87"
"TX","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","92"
"TX","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","85"
"UT","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"UT","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"UT","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"UT","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","98"
"UT","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","89"
"UT","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","97"
"UT","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"UT","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","56"
"UT","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","80"
"UT","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","99"
"UT","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86"
"UT","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","87"
"UT","Heart Failure","Heart Failure Patients Given Discharge Instructions","79"
"UT","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","93"
"UT","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","85"
"UT","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","86"
"UT","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94"
"UT","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"UT","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","86"
"UT","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","91"
"UT","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","92"
"UT","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","86"
"UT","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","82"
"UT","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","84"
"UT","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","98"
"UT","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","93"
"UT","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","98"
"UT","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","86"
"VA","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"VA","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"VA","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"VA","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","93"
"VA","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","95"
"VA","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","96"
"VA","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","96"
"VA","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","50"
"VA","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","85"
"VA","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","95"
"VA","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","93"
"VA","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","94"
"VA","Heart Failure","Heart Failure Patients Given Discharge Instructions","82"
"VA","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","97"
"VA","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","87"
"VA","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","87"
"VA","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94"
"VA","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"VA","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","96"
"VA","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","89"
"VA","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","93"
"VA","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","89"
"VA","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","85"
"VA","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","88"
"VA","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","98"
"VA","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","91"
"VA","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","93"
"VA","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","86"
"VI","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"VI","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"VI","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"VI","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"VI","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","88"
"VI","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","90"
"VI","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","91"
"VI","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","100"
"VI","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","50"
"VI","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","84"
"VI","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","91"
"VI","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","78"
"VI","Heart Failure","Heart Failure Patients Given Discharge Instructions","67"
"VI","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","82"
"VI","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","73"
"VI","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","66"
"VI","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","82"
"VI","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"VI","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","88"
"VI","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","85"
"VI","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"VI","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery",
"VI","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","70"
"VI","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","70"
"VI","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","81"
"VI","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","70"
"VI","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","96"
"VI","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","78"
"VT","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"VT","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"VT","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"VT","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","94"
"VT","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","98"
"VT","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","97"
"VT","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","95"
"VT","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","0"
"VT","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","93"
"VT","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","86"
"VT","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","94"
"VT","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","93"
"VT","Heart Failure","Heart Failure Patients Given Discharge Instructions","84"
"VT","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","98"
"VT","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","88"
"VT","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","89"
"VT","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","98"
"VT","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"VT","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","96"
"VT","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","95"
"VT","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","96"
"VT","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","97"
"VT","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","93"
"VT","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","94"
"VT","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","99"
"VT","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","94"
"VT","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","99"
"VT","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","94"
"WA","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"WA","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"WA","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"WA","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90"
"WA","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","92"
"WA","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","94"
"WA","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","97"
"WA","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","25"
"WA","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","80"
"WA","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","98"
"WA","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92"
