"State","Condition","Measure Name","State Average"
"NV","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"NV","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","95"
"NV","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","91"
"NV","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","88"
"NV","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","91"
"NV","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","33"
"NV","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","33"
"NV","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","94"
"NV","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"NV","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","80"
"NV","Heart Failure","Heart Failure Patients Given Discharge Instructions","52"
"NV","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","86"
"NV","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","62"
"NV","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","61"
"NV","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","74"
"NV","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NV","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","78"
"NV","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","84"
"NV","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","81"
"NV","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","75"
"NV","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","92"
"NV","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","76"
"NV","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","80"
"NV","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","61"
"NY","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"NY","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","95"
"NY","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","94"
"NY","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","93"
"NY","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","95"
"NY","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","37"
"NY","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","61"
"NY","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","89"
"NY","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86"
"NY","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","93"
"NY","Heart Failure","Heart Failure Patients Given Discharge Instructions","70"
"NY","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","88"
"NY","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","80"
"NY","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","76"
"NY","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","79"
"NY","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NY","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","87"
"NY","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","88"
"NY","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","88"
"NY","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","85"
"NY","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","92"
"NY","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","83"
"NY","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","87"
"NY","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","77"
"OH","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"OH","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","95"
"OH","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","93"
"OH","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","92"
"OH","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","93"
"OH","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","38"
"OH","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","60"
"OH","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","95"
"OH","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"OH","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","92"
"OH","Heart Failure","Heart Failure Patients Given Discharge Instructions","78"
"OH","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","91"
"OH","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","82"
"OH","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","80"
"OH","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","84"
"OH","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"OH","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","91"
"OH","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","88"
"OH","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"OH","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","84"
"OH","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","93"
"OH","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","83"
"OH","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","86"
"OH","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","76"
"OK","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","77"
"OK","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","89"
"OK","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","85"
"OK","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","79"
"OK","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","81"
"OK","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","31"
"OK","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","56"
"OK","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","87"
"OK","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","78"
"OK","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","70"
"OK","Heart Failure","Heart Failure Patients Given Discharge Instructions","56"
"OK","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","79"
"OK","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","75"
"OK","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","71"
"OK","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","82"
"OK","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"OK","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","76"
"OK","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","82"
"OK","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","92"
"OK","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","78"
"OK","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","88"
"OK","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","68"
"OK","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","71"
"OK","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","83"
"OR","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","91"
"OR","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","93"
"OR","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","93"
"OR","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","92"
"OR","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","93"
"OR","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","35"
"OR","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","61"
"OR","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","81"
"OR","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"OR","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","82"
"OR","Heart Failure","Heart Failure Patients Given Discharge Instructions","50"
"OR","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","76"
"OR","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","70"
"OR","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","69"
"OR","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","84"
"OR","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"OR","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","77"
"OR","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","85"
"OR","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"OR","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","79"
"OR","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","89"
"OR","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","68"
"OR","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","72"
"OR","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","72"
"PA","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"PA","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","94"
"PA","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","93"
"PA","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","92"
"PA","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"PA","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","37"
"PA","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","54"
"PA","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","90"
"PA","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","81"
"PA","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","90"
"PA","Heart Failure","Heart Failure Patients Given Discharge Instructions","66"
"PA","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","86"
"PA","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","78"
"PA","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","78"
"PA","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","82"
"PA","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"PA","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","86"
"PA","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","86"
"PA","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"PA","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","81"
"PA","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","91"
"PA","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","80"
"PA","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","84"
"PA","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","73"
"PR","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","78"
"PR","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","89"
"PR","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","75"
"PR","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","79"
"PR","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","76"
"PR","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","25"
"PR","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","38"
"PR","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","90"
"PR","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"PR","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","76"
"PR","Heart Failure","Heart Failure Patients Given Discharge Instructions","68"
"PR","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","86"
"PR","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","33"
"PR","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","38"
"PR","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","44"
"PR","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","93"
"PR","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","89"
"PR","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","68"
"PR","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","73"
"PR","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","55"
"PR","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","88"
"PR","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","49"
"PR","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","52"
"PR","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","77"
"RI","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","82"
"RI","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","97"
"RI","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"RI","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","95"
"RI","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","97"
"RI","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","68"
"RI","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","74"
"RI","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","93"
"RI","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"RI","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","95"
"RI","Heart Failure","Heart Failure Patients Given Discharge Instructions","66"
"RI","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","82"
"RI","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","76"
"RI","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","67"
"RI","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","83"
"RI","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","97"
"RI","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","86"
"RI","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","91"
"RI","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"RI","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","93"
"RI","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","96"
"RI","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","82"
"RI","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","89"
"RI","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","83"
"SC","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"SC","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","91"
"SC","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","89"
"SC","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","87"
"SC","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","91"
"SC","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","50"
"SC","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","57"
"SC","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","96"
"SC","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"SC","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","90"
"SC","Heart Failure","Heart Failure Patients Given Discharge Instructions","71"
"SC","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","90"
"SC","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","82"
"SC","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","80"
"SC","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","82"
"SC","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"SC","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","90"
"SC","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","85"
"SC","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"SC","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","83"
"SC","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","91"
"SC","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","80"
"SC","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","84"
"SC","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","81"
"SD","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","93"
"SD","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","94"
"SD","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","88"
"SD","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","85"
"SD","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","90"
"SD","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","35"
"SD","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","76"
"SD","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","58"
"SD","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","81"
"SD","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","67"
"SD","Heart Failure","Heart Failure Patients Given Discharge Instructions","52"
"SD","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","77"
"SD","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","81"
"SD","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","76"
"SD","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","86"
"SD","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"SD","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","61"
"SD","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","83"
"SD","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","97"
"SD","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","86"
"SD","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","90"
"SD","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","77"
"SD","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","78"
"SD","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","85"
"TN","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"TN","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","90"
"TN","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","84"
"TN","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","79"
"TN","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","86"
"TN","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","31"
"TN","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","54"
"TN","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","92"
"TN","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","80"
"TN","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","82"
"TN","Heart Failure","Heart Failure Patients Given Discharge Instructions","63"
"TN","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","89"
"TN","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","78"
"TN","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","76"
"TN","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","84"
"TN","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"TN","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","89"
"TN","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","85"
"TN","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"TN","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","78"
"TN","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","86"
"TN","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","74"
"TN","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","79"
"TN","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","73"
"TX","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"TX","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","92"
"TX","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","88"
"TX","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","87"
"TX","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","87"
"TX","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","38"
"TX","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","54"
"TX","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","92"
"TX","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"TX","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","83"
"TX","Heart Failure","Heart Failure Patients Given Discharge Instructions","65"
"TX","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","85"
"TX","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","78"
"TX","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","75"
"TX","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","80"
"TX","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"TX","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","85"
"TX","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","83"
