,Provider ID,City,State,ZIP Code,County Name,Measure,Score,Compared to National
20020,420016,BARNWELL,SC,29812,BARNWELL,CLABSI Upper Confidence Limit,,
20021,241325,MONTEVIDEO,MN,56265,CHIPPEWA,CLABSI Lower Confidence Limit,,
20022,300003,LEBANON,NH,3756,GRAFTON,CLABSI Predicted Cases,22.755,0.0
20023,50537,DAVIS,CA,95616,YOLO,CLABSI Lower Confidence Limit,,
20024,190261,WEST MONROE,LA,71291,OUACHITA,CLABSI Central Line Days,0.0,
20025,10056,BIRMINGHAM,AL,35205,JEFFERSON,CLABSI Predicted Cases,15.881,0.0
20026,100070,VENICE,FL,34285,SARASOTA,CLABSI Predicted Cases,5.423,-1.0
20027,151309,BRAZIL,IN,47834,CLAY,CLABSI Upper Confidence Limit,,
20028,670019,HOUSTON,TX,77054,HARRIS,Central Line Associated Blood Stream Infections (CLABSI),0.0,
20029,450684,HUMBLE,TX,77338,HARRIS,CLABSI Central Line Days,3627.0,0.0
20030,50342,BRAWLEY,CA,92227,IMPERIAL,CLABSI Lower Confidence Limit,0.205,0.0
20031,141312,ROCHELLE,IL,61068,OGLE,CLABSI Central Line Days,105.0,
20032,490044,SUFFOLK,VA,23439,SUFFOLK CITY,CLABSI Upper Confidence Limit,2.336,0.0
20033,220052,BROCKTON,MA,2302,PLYMOUTH,CLABSI Lower Confidence Limit,0.013,0.0
20034,190054,NEW IBERIA,LA,70562,IBERIA,CLABSI Upper Confidence Limit,,
20035,100106,PERRY,FL,32348,TAYLOR,CLABSI Central Line Days,0.0,
20036,330005,BUFFALO,NY,14210,ERIE,CLABSI Upper Confidence Limit,1.081,0.0
20037,50567,MISSION VIEJO,CA,92691,ORANGE,CLABSI Predicted Cases,18.307,1.0
20038,450475,HENDERSON,TX,75652,RUSK,CLABSI Observed Cases,,
20039,450742,ROWLETT,TX,75088,DALLAS,CLABSI Observed Cases,2.0,0.0
20040,230030,ALMA,MI,48801,GRATIOT,CLABSI Lower Confidence Limit,,
20041,50471,LOS ANGELES,CA,90017,LOS ANGELES,CLABSI Lower Confidence Limit,0.056,1.0
20042,440111,NASHVILLE,TN,37208,DAVIDSON,Central Line Associated Blood Stream Infections (CLABSI),0.54,0.0
20043,130028,POCATELLO,ID,83201,BANNOCK,CLABSI Lower Confidence Limit,0.051,0.0
20044,170027,PRATT,KS,67124,PRATT,CLABSI Lower Confidence Limit,,
20045,90003,WASHINGTON,DC,20060,DISTRICT OF COLUMBIA,Central Line Associated Blood Stream Infections (CLABSI),0.24,1.0
20046,370030,BLACKWELL,OK,74631,KAY,CLABSI Observed Cases,,
20047,190019,ALEXANDRIA,LA,71301,RAPIDES,CLABSI Upper Confidence Limit,2.682,0.0
20048,140095,CHICAGO,IL,60623,COOK,Central Line Associated Blood Stream Infections (CLABSI),3.92,-1.0
20049,100187,HIALEAH,FL,33016,MIAMI-DADE,Central Line Associated Blood Stream Infections (CLABSI),0.41,0.0
20050,231335,MANISTEE,MI,49660,MANISTEE,CLABSI Observed Cases,0.0,
20051,50468,GARDENA,CA,90247,LOS ANGELES,CLABSI Observed Cases,2.0,0.0
20052,250124,MAGEE,MS,39111,SIMPSON,CLABSI Central Line Days,0.0,
20053,450200,TEXARKANA,TX,75501,BOWIE,CLABSI Predicted Cases,1.903,0.0
20054,380071,MCMINNVILLE,OR,97128,YAMHILL,CLABSI Predicted Cases,0.907,
20055,520196,EAU CLAIRE,WI,54701,EAU CLAIRE,CLABSI Observed Cases,,
20056,141304,ALEDO,IL,61231,MERCER,CLABSI Predicted Cases,,
20057,190039,MARRERO,LA,70072,JEFFERSON,CLABSI Lower Confidence Limit,0.619,0.0
20058,330107,RIVERHEAD,NY,11901,SUFFOLK,Central Line Associated Blood Stream Infections (CLABSI),,
20059,340147,ROCKY MOUNT,NC,27804,NASH,CLABSI Central Line Days,1969.0,0.0
20060,100217,SEBASTIAN,FL,32978,INDIAN RIVER,CLABSI Upper Confidence Limit,5.972,0.0
20061,80009,MILFORD,DE,19963,SUSSEX,CLABSI Lower Confidence Limit,,
20062,381303,SEASIDE,OR,97138,CLATSOP,CLABSI Observed Cases,0.0,
20063,210032,ELKTON,MD,21921,CECIL,CLABSI Central Line Days,694.0,
20064,510031,CHARLESTON,WV,25301,KANAWHA,CLABSI Predicted Cases,1.177,
20065,390012,LANSDALE,PA,19446,MONTGOMERY,CLABSI Upper Confidence Limit,2.635,
20066,340099,AHOSKIE,NC,27910,HERTFORD,CLABSI Predicted Cases,0.813,
20067,420068,ORANGEBURG,SC,29115,ORANGEBURG,Central Line Associated Blood Stream Infections (CLABSI),1.11,0.0
20068,450280,GARLAND,TX,75042,DALLAS,CLABSI Central Line Days,3360.0,1.0
20069,450591,ANGLETON,TX,77515,BRAZORIA,CLABSI Lower Confidence Limit,,
20070,200033,BANGOR,ME,4401,PENOBSCOT,CLABSI Upper Confidence Limit,1.872,0.0
20071,10110,UNION SPRINGS,AL,36089,BULLOCK,CLABSI Predicted Cases,,
20072,390322,BENSALEM,PA,19020,BUCKS,CLABSI Predicted Cases,,
20073,10139,BIRMINGHAM,AL,35209,JEFFERSON,CLABSI Observed Cases,16.0,0.0
20074,50517,VICTORVILLE,CA,92392,SAN BERNARDINO,CLABSI Observed Cases,1.0,
20075,370054,CHICKASHA,OK,73018,GRADY,Central Line Associated Blood Stream Infections (CLABSI),,
20076,50717,DOWNEY,CA,90242,ORANGE,CLABSI Central Line Days,893.0,0.0
20077,70005,WATERBURY,CT,6721,NEW HAVEN,CLABSI Predicted Cases,7.164,0.0
20078,210013,BALTIMORE,MD,21223,BALTIMORE CITY,CLABSI Lower Confidence Limit,0.631,0.0
20079,60012,PUEBLO,CO,81004,PUEBLO,CLABSI Upper Confidence Limit,2.328,0.0
20080,420015,EASLEY,SC,29640,PICKENS,CLABSI Observed Cases,0.0,
20081,200002,DAMARISCOTTA,ME,4543,LINCOLN,CLABSI Upper Confidence Limit,,
20082,510022,CHARLESTON,WV,25301,KANAWHA,CLABSI Lower Confidence Limit,0.461,1.0
20083,10005,BOAZ,AL,35957,MARSHALL,CLABSI Predicted Cases,0.711,
20084,170200,WICHITA,KS,67235,SEDGWICK,CLABSI Observed Cases,0.0,
20085,270012,GREAT FALLS,MT,59405,CASCADE,CLABSI Predicted Cases,6.866,0.0
20086,390026,PHILADELPHIA,PA,19118,PHILADELPHIA,CLABSI Central Line Days,1279.0,0.0
20087,50526,HUNTINGTON BEACH,CA,92647,ORANGE,CLABSI Observed Cases,1.0,0.0
20088,450214,WHARTON,TX,77488,WHARTON,CLABSI Upper Confidence Limit,,
20089,360026,XENIA,OH,45385,GREENE,CLABSI Central Line Days,472.0,
20090,40147,NO LITTLE ROCK,AR,72118,PULASKI,CLABSI Observed Cases,,
20091,391301,MUNCY,PA,17756,LYCOMING,Central Line Associated Blood Stream Infections (CLABSI),,
20092,450779,FORT WORTH,TX,76132,TARRANT,Central Line Associated Blood Stream Infections (CLABSI),0.0,
20093,50373,LOS ANGELES,CA,90033,ORANGE,CLABSI Central Line Days,18828.0,1.0
20094,50765,MORENO VALLEY,CA,92555,RIVERSIDE,CLABSI Lower Confidence Limit,,
20095,490116,PULASKI,VA,24301,PULASKI,CLABSI Observed Cases,1.0,
20096,440030,MORRISTOWN,TN,37814,HAMBLEN,CLABSI Central Line Days,797.0,
20097,50242,SANTA CRUZ,CA,95065,SANTA CRUZ,CLABSI Central Line Days,2935.0,0.0
20098,390139,BRYN MAWR,PA,19010,DELAWARE,CLABSI Upper Confidence Limit,1.354,0.0
20099,450037,LONGVIEW,TX,75601,GREGG,CLABSI Upper Confidence Limit,2.106,0.0
20100,61312,ESTES PARK,CO,80517,LARIMER,CLABSI Central Line Days,0.0,
20101,371316,STROUD,OK,74079,LINCOLN,CLABSI Predicted Cases,,
20102,490118,RICHMOND,VA,23229,HENRICO,Central Line Associated Blood Stream Infections (CLABSI),1.48,0.0
20103,381319,PENDLETON,OR,97801,UMATILLA,CLABSI Central Line Days,166.0,
20104,490127,GRUNDY,VA,24614,BUCHANAN,CLABSI Upper Confidence Limit,,
20105,380027,ROSEBURG,OR,97471,DOUGLAS,CLABSI Observed Cases,0.0,
20106,500030,BELLINGHAM,WA,98225,WHATCOM,CLABSI Central Line Days,3975.0,0.0
20107,10073,ASHLAND,AL,36251,CLAY,Central Line Associated Blood Stream Infections (CLABSI),,
20108,100302,SAINT CLOUD,FL,34769,OSCEOLA,CLABSI Upper Confidence Limit,4.508,0.0
20109,290054,LAS VEGAS,NV,89149,CLARK,CLABSI Upper Confidence Limit,0.823,1.0
20110,50567,MISSION VIEJO,CA,92691,ORANGE,CLABSI Lower Confidence Limit,0.089,1.0
20111,390086,DUBOIS,PA,15801,CLEARFIELD,CLABSI Observed Cases,0.0,
20112,110104,CORDELE,GA,31015,CRISP,CLABSI Upper Confidence Limit,,
20113,360082,EUCLID,OH,44119,CUYAHOGA,CLABSI Predicted Cases,2.474,0.0
20114,360203,CAMBRIDGE,OH,43725,GUERNSEY,CLABSI Upper Confidence Limit,1.351,
20115,440109,SAVANNAH,TN,38372,HARDIN,CLABSI Observed Cases,,
20116,310039,PERTH AMBOY,NJ,8861,MIDDLESEX,CLABSI Lower Confidence Limit,,1.0
20117,390164,PITTSBURGH,PA,15213,ALLEGHENY,CLABSI Observed Cases,44.0,1.0
20118,290022,LAS VEGAS,NV,89119,CLARK,CLABSI Lower Confidence Limit,0.001,1.0
20119,151316,FRANKFORT,IN,46041,CLINTON,CLABSI Lower Confidence Limit,,
20120,440131,COVINGTON,TN,38019,TIPTON,CLABSI Upper Confidence Limit,,
20121,450424,BAYTOWN,TX,77521,HARRIS,CLABSI Central Line Days,1954.0,
20122,320061,GALLUP,NM,87301,MCKINLEY,CLABSI Upper Confidence Limit,,
20123,150097,SHELBYVILLE,IN,46176,SHELBY,CLABSI Observed Cases,0.0,
20124,110164,MACON,GA,31217,BIBB,CLABSI Central Line Days,5751.0,0.0
20125,230058,GRAYLING,MI,49738,CRAWFORD,CLABSI Lower Confidence Limit,,
20126,371326,MADILL,OK,73446,MARSHALL,CLABSI Upper Confidence Limit,,
20127,100228,PLANTATION,FL,33324,BROWARD,CLABSI Upper Confidence Limit,0.987,1.0
20128,301306,FRANKLIN,NH,3235,MERRIMACK,CLABSI Central Line Days,44.0,
20129,140080,EVANSTON,IL,60202,COOK,Central Line Associated Blood Stream Infections (CLABSI),0.69,0.0
20130,10148,EVERGREEN,AL,36401,CONECUH,Central Line Associated Blood Stream Infections (CLABSI),,
20131,230089,GROSSE POINTE,MI,48230,WAYNE,CLABSI Central Line Days,1332.0,0.0
20132,50102,RIVERSIDE,CA,92503,RIVERSIDE,CLABSI Central Line Days,2872.0,0.0
20133,250050,STARKVILLE,MS,39759,OKTIBBEHA,CLABSI Upper Confidence Limit,,
20134,450662,BROWNSVILLE,TX,78526,CAMERON,CLABSI Lower Confidence Limit,0.272,0.0
20135,120028,KAMUELA,HI,96743,HAWAII,CLABSI Lower Confidence Limit,,
20136,100019,MELBOURNE,FL,32901,BREVARD,CLABSI Predicted Cases,18.694,1.0
20137,51320,SUSANVILLE,CA,96130,LASSEN,CLABSI Upper Confidence Limit,,
20138,360175,WILMINGTON,OH,45177,CLINTON,CLABSI Central Line Days,424.0,
20139,50502,LOS ANGELES,CA,90057,LOS ANGELES,CLABSI Upper Confidence Limit,3.524,0.0
20140,450128,WESLACO,TX,78596,HIDALGO,CLABSI Central Line Days,755.0,
20141,350011,FARGO,ND,58122,CASS,CLABSI Lower Confidence Limit,0.12,1.0
20142,340011,SPRUCE PINE,NC,28777,MITCHELL,CLABSI Predicted Cases,0.246,
20143,190014,MORGAN CITY,LA,70381,SAINT MARY,Central Line Associated Blood Stream Infections (CLABSI),,
20144,510038,WESTON,WV,26452,LEWIS,CLABSI Lower Confidence Limit,,
20145,60104,WESTMINSTER,CO,80031,JEFFERSON,CLABSI Upper Confidence Limit,2.454,0.0
20146,100026,PANAMA CITY,FL,32401,BAY,CLABSI Predicted Cases,11.102,1.0
20147,330135,PORT JERVIS,NY,12771,ORANGE,Central Line Associated Blood Stream Infections (CLABSI),,
20148,200008,PORTLAND,ME,4101,CUMBERLAND,CLABSI Central Line Days,622.0,
20149,150022,CRAWFORDSVILLE,IN,47933,MONTGOMERY,CLABSI Central Line Days,65.0,
20150,390061,LANCASTER,PA,17604,LANCASTER,CLABSI Observed Cases,3.0,0.0
20151,40017,HARRISON,AR,72601,BOONE,CLABSI Upper Confidence Limit,,
20152,150011,MARION,IN,46952,GRANT,CLABSI Observed Cases,0.0,
20153,160089,OTTUMWA,IA,52501,WAPELLO,CLABSI Observed Cases,0.0,
20154,50503,ENCINITAS,CA,92024,SAN DIEGO,CLABSI Upper Confidence Limit,1.449,
20155,61301,DEL NORTE,CO,81132,RIO GRANDE,CLABSI Lower Confidence Limit,,
20156,230216,PORT HURON,MI,48060,SAINT CLAIR,CLABSI Observed Cases,0.0,
20157,320086,ROSWELL,NM,88201,CHAVES,CLABSI Upper Confidence Limit,,
20158,140242,WINFIELD,IL,60190,DUPAGE,Central Line Associated Blood Stream Infections (CLABSI),0.0,1.0
20159,360071,VAN WERT,OH,45891,VAN WERT,CLABSI Central Line Days,92.0,
20160,50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,CLABSI Upper Confidence Limit,2.652,
20161,500124,KIRKLAND,WA,98034,KING,CLABSI Predicted Cases,4.694,0.0
20162,100307,JACKSONVILLE,FL,32216,DUVAL,CLABSI Predicted Cases,4.66,0.0
20163,390278,EAGLEVILLE,PA,19408,MONTGOMERY,CLABSI Lower Confidence Limit,,
20164,340109,ELIZABETH CITY,NC,27909,PASQUOTANK,CLABSI Observed Cases,0.0,
20165,50485,LONG BEACH,CA,90806,LOS ANGELES,CLABSI Upper Confidence Limit,1.086,0.0
20166,440192,SPARTA,TN,38583,WHITE,CLABSI Observed Cases,0.0,
20167,490046,NORFOLK,VA,23502,NORFOLK CITY,CLABSI Observed Cases,1.0,0.0
20168,280061,SCOTTSBLUFF,NE,69361,SCOTTS BLUFF,CLABSI Upper Confidence Limit,3.393,0.0
20169,451319,JACKSONVILLE,TX,75766,CHEROKEE,CLABSI Central Line Days,0.0,
20170,490115,GALAX,VA,24333,GALAX CITY,Central Line Associated Blood Stream Infections (CLABSI),,
20171,100063,NEW PORT RICHEY,FL,34652,PASCO,CLABSI Predicted Cases,2.959,
20172,50013,SAINT HELENA,CA,94574,NAPA,CLABSI Central Line Days,2196.0,0.0
20173,141300,CARROLLTON,IL,62016,GREENE,CLABSI Observed Cases,,
20174,530002,GILLETTE,WY,82716,CAMPBELL,Central Line Associated Blood Stream Infections (CLABSI),,
20175,140116,MCHENRY,IL,60050,MCHENRY,CLABSI Lower Confidence Limit,,1.0
20176,160013,MUSCATINE,IA,52761,MUSCATINE,Central Line Associated Blood Stream Infections (CLABSI),,
20177,201314,SKOWHEGAN,ME,4976,SOMERSET,CLABSI Predicted Cases,0.152,
20178,250136,JACKSON,MS,39232,HINDS,CLABSI Predicted Cases,0.053,
20179,341316,HIGHLANDS,NC,28741,MACON,Central Line Associated Blood Stream Infections (CLABSI),,
20180,360044,GREENVILLE,OH,45331,DARKE,CLABSI Predicted Cases,0.248,
20181,100057,TAVARES,FL,32778,LAKE,CLABSI Predicted Cases,3.373,0.0
20182,150091,HUNTINGTON,IN,46750,HUNTINGTON,CLABSI Predicted Cases,0.043,
20183,230096,STURGIS,MI,49091,SAINT JOSEPH,Central Line Associated Blood Stream Infections (CLABSI),,
20184,210003,CHEVERLY,MD,20785,PRINCE GEORGES,CLABSI Central Line Days,4924.0,0.0
20185,230121,OWOSSO,MI,48867,SHIAWASSEE,CLABSI Predicted Cases,0.492,
20186,60011,DENVER,CO,80204,DENVER,Central Line Associated Blood Stream Infections (CLABSI),0.35,1.0
20187,450888,SOUTHLAKE,TX,76092,TARRANT,CLABSI Predicted Cases,,
20188,140053,SPRINGFIELD,IL,62769,SANGAMON,Central Line Associated Blood Stream Infections (CLABSI),1.56,-1.0
20189,50738,SOUTH EL MONTE,CA,91733,LOS ANGELES,CLABSI Predicted Cases,1.12,0.0
20190,100181,SOUTH MIAMI,FL,33143,MIAMI-DADE,CLABSI Upper Confidence Limit,,
20191,150010,KOKOMO,IN,46904,HOWARD,CLABSI Upper Confidence Limit,2.055,
20192,360131,ALLIANCE,OH,44601,STARK,Central Line Associated Blood Stream Infections (CLABSI),,
20193,440073,COLUMBIA,TN,38401,MAURY,Central Line Associated Blood Stream Infections (CLABSI),1.0,0.0
20194,190256,SLIDELL,LA,70458,SAINT TAMMANY,CLABSI Central Line Days,0.0,
20195,100281,PEMBROKE PINES,FL,33028,BROWARD,Central Line Associated Blood Stream Infections (CLABSI),0.0,1.0
20196,450007,KERRVILLE,TX,78028,KERR,CLABSI Upper Confidence Limit,1.335,
20197,340143,HICKORY,NC,28602,CATAWBA,CLABSI Observed Cases,2.0,0.0
20198,450875,AMARILLO,TX,79124,POTTER,CLABSI Central Line Days,0.0,
20199,160122,FORT MADISON,IA,52627,LEE,CLABSI Observed Cases,0.0,
20200,170166,ELKHART,KS,67950,MORTON,CLABSI Central Line Days,0.0,
20201,450580,CROCKETT,TX,75835,HOUSTON,CLABSI Observed Cases,0.0,
20202,460058,RIVERTON,UT,84065,SALT LAKE,CLABSI Predicted Cases,0.23,
20203,250078,HATTIESBURG,MS,39404,FORREST,CLABSI Lower Confidence Limit,0.507,0.0
20204,460003,SALT LAKE CITY,UT,84102,SALT LAKE,CLABSI Lower Confidence Limit,0.096,0.0
20205,10126,TROY,AL,36081,PIKE,CLABSI Observed Cases,0.0,
20206,251331,CALHOUN CITY,MS,38916,CALHOUN,CLABSI Upper Confidence Limit,,
20207,61324,ASPEN,CO,81611,PITKIN,CLABSI Central Line Days,30.0,
20208,450219,LLANO,TX,78643,LLANO,CLABSI Observed Cases,,
20209,100213,BRADENTON,FL,34209,MANATEE,CLABSI Predicted Cases,3.439,0.0
20210,51332,SAN ANDREAS,CA,95249,CALAVERAS,CLABSI Central Line Days,359.0,
20211,440151,MC MINNVILLE,TN,37110,WARREN,CLABSI Central Line Days,206.0,
20212,110226,LITHONIA,GA,30058,DEKALB,CLABSI Upper Confidence Limit,2.987,0.0
20213,440184,JOHNSON CITY,TN,37601,WASHINGTON,CLABSI Observed Cases,1.0,
20214,511300,PHILIPPI,WV,26416,BARBOUR,CLABSI Central Line Days,0.0,
20215,340027,KINSTON,NC,28501,LENOIR,CLABSI Central Line Days,1241.0,-1.0
20216,100068,DAYTONA BEACH,FL,32117,VOLUSIA,CLABSI Observed Cases,2.0,1.0
20217,240100,BEMIDJI,MN,56601,BELTRAMI,CLABSI Observed Cases,0.0,
20218,330285,ROCHESTER,NY,14642,MONROE,CLABSI Observed Cases,27.0,1.0
20219,470001,BARRE,VT,5641,WASHINGTON,CLABSI Observed Cases,0.0,
20220,360179,CINCINNATI,OH,45242,HAMILTON,CLABSI Observed Cases,1.0,1.0
20221,460015,LOGAN,UT,84341,CACHE,Central Line Associated Blood Stream Infections (CLABSI),,
20222,340091,GREENSBORO,NC,27401,GUILFORD,CLABSI Upper Confidence Limit,0.83,1.0
20223,220050,WARE,MA,1082,HAMPSHIRE,CLABSI Upper Confidence Limit,,
20224,140281,CHICAGO,IL,60611,COOK,CLABSI Lower Confidence Limit,0.319,1.0
20225,510018,RIPLEY,WV,25271,JACKSON,CLABSI Observed Cases,0.0,
20226,30022,PHOENIX,AZ,85008,MARICOPA,CLABSI Upper Confidence Limit,2.262,-1.0
20227,520107,MANITOWOC,WI,54221,MANITOWOC,CLABSI Predicted Cases,0.578,
20228,50205,GLENDORA,CA,91740,LOS ANGELES,CLABSI Central Line Days,99.0,
20229,510024,MORGANTOWN,WV,26505,MONONGALIA,CLABSI Lower Confidence Limit,0.006,0.0
20230,160024,DES MOINES,IA,50316,POLK,CLABSI Predicted Cases,1.251,0.0
20231,131328,SANDPOINT,ID,83864,BONNER,Central Line Associated Blood Stream Infections (CLABSI),,
20232,50093,FRESNO,CA,93710,FRESNO,CLABSI Upper Confidence Limit,1.067,0.0
20233,390162,EASTON,PA,18042,NORTHAMPTON,CLABSI Observed Cases,1.0,1.0
20234,140145,BREESE,IL,62230,CLINTON,CLABSI Predicted Cases,0.014,
20235,240066,STILLWATER,MN,55082,WASHINGTON,CLABSI Central Line Days,115.0,
20236,60013,DURANGO,CO,81301,LA PLATA,CLABSI Lower Confidence Limit,,
20237,160110,WATERLOO,IA,50703,BLACK HAWK,CLABSI Upper Confidence Limit,1.166,
20238,160030,AMES,IA,50010,STORY,Central Line Associated Blood Stream Infections (CLABSI),0.0,
20239,370016,ENID,OK,73701,GARFIELD,Central Line Associated Blood Stream Infections (CLABSI),0.0,
20240,40055,FORT SMITH,AR,72901,SEBASTIAN,CLABSI Upper Confidence Limit,4.096,0.0
20241,390096,READING,PA,19605,BERKS,CLABSI Observed Cases,2.0,0.0
20242,50121,HANFORD,CA,93230,KINGS,CLABSI Upper Confidence Limit,2.754,0.0
20243,220033,BEVERLY,MA,1915,ESSEX,CLABSI Central Line Days,1121.0,
20244,51329,LAKEPORT,CA,95453,LAKE,CLABSI Upper Confidence Limit,,
20245,301310,BERLIN,NH,3570,COOS,CLABSI Predicted Cases,0.123,
20246,450638,HOUSTON,TX,77090,HARRIS,CLABSI Observed Cases,2.0,1.0
20247,490113,WOODBRIDGE,VA,22191,PRINCE WILLIAM,CLABSI Predicted Cases,2.516,0.0
20248,450747,PALESTINE,TX,75801,ANDERSON,Central Line Associated Blood Stream Infections (CLABSI),,
20249,390052,CLEARFIELD,PA,16830,CLEARFIELD,Central Line Associated Blood Stream Infections (CLABSI),,
20250,510055,HUNTINGTON,WV,25701,CABELL,CLABSI Observed Cases,28.0,-1.0
20251,120007,HONOLULU,HI,96817,HONOLULU,CLABSI Lower Confidence Limit,0.11,0.0
20252,180093,MADISONVILLE,KY,42431,HOPKINS,CLABSI Lower Confidence Limit,,1.0
20253,230095,WEST BRANCH,MI,48661,OGEMAW,CLABSI Lower Confidence Limit,,
20254,50279,JOSHUA TREE,CA,92252,SAN BERNARDINO,CLABSI Central Line Days,542.0,
20255,500141,FEDERAL WAY,WA,98003,KING,CLABSI Upper Confidence Limit,1.607,
20256,260011,JEFFERSON CITY,MO,65101,COLE,CLABSI Upper Confidence Limit,3.177,
20257,451370,BONHAM,TX,75418,FANNIN,CLABSI Lower Confidence Limit,,
20258,150006,LA PORTE,IN,46350,LA PORTE,CLABSI Predicted Cases,1.472,
20259,190256,SLIDELL,LA,70458,SAINT TAMMANY,CLABSI Observed Cases,,
20260,490024,ROANOKE,VA,24014,ROANOKE CITY,CLABSI Lower Confidence Limit,0.464,0.0
20261,450229,ABILENE,TX,79601,TAYLOR,CLABSI Predicted Cases,4.678,1.0
20262,460030,VERNAL,UT,84078,UINTAH,CLABSI Observed Cases,0.0,
20263,180048,DANVILLE,KY,40422,BOYLE,CLABSI Upper Confidence Limit,2.367,0.0
20264,390204,PHILADELPHIA,PA,19152,PHILADELPHIA,Central Line Associated Blood Stream Infections (CLABSI),2.64,-1.0
20265,360052,DAYTON,OH,45406,MONTGOMERY,CLABSI Upper Confidence Limit,0.987,1.0
20266,390145,GREENSBURG,PA,15601,WESTMORELAND,CLABSI Upper Confidence Limit,0.791,1.0
20267,330104,NYACK,NY,10960,ROCKLAND,CLABSI Central Line Days,2491.0,0.0
20268,521330,PRAIRIE DU CHIEN,WI,53821,CRAWFORD,CLABSI Predicted Cases,,
20269,420055,MULLINS,SC,29574,MARION,CLABSI Central Line Days,106.0,
20270,260091,RICHMOND HEIGHTS,MO,63117,SAINT LOUIS,CLABSI Predicted Cases,36.705,1.0
20271,110201,MACON,GA,31210,BIBB,CLABSI Lower Confidence Limit,,
20272,260015,KENNETT,MO,63857,DUNKLIN,Central Line Associated Blood Stream Infections (CLABSI),,
20273,340183,HUNTERSVILLE,NC,28078,MECKLENBURG,CLABSI Observed Cases,0.0,
20274,50313,TRACY,CA,95376,SAN JOAQUIN,CLABSI Predicted Cases,0.632,
20275,50006,EUREKA,CA,95501,HUMBOLDT,CLABSI Predicted Cases,2.267,
20276,50239,GLENDALE,CA,91206,LOS ANGELES,CLABSI Predicted Cases,10.606,1.0
20277,390039,SOMERSET,PA,15501,SOMERSET,CLABSI Predicted Cases,0.976,
20278,50726,MODESTO,CA,95355,STANISLAUS,CLABSI Observed Cases,,
20279,360070,CANTON,OH,44708,STARK,CLABSI Lower Confidence Limit,0.283,0.0
20280,141312,ROCHELLE,IL,61068,OGLE,CLABSI Upper Confidence Limit,,
20281,391309,SUSQUEHANNA,PA,18847,SUSQUEHANNA,CLABSI Observed Cases,,
20282,450865,AUSTIN,TX,78737,TRAVIS,CLABSI Observed Cases,,
20283,100044,STUART,FL,34995,MARTIN,CLABSI Observed Cases,2.0,1.0
20284,50295,BAKERSFIELD,CA,93301,KERN,CLABSI Lower Confidence Limit,0.041,0.0
20285,390217,MOUNT PLEASANT,PA,15666,WESTMORELAND,CLABSI Observed Cases,0.0,
20286,190273,BATON ROUGE,LA,70807,EAST BATON ROUGE,CLABSI Observed Cases,,
20287,330024,NEW YORK,NY,10029,NEW YORK,Central Line Associated Blood Stream Infections (CLABSI),0.68,1.0
20288,361325,GALION,OH,44833,CRAWFORD,CLABSI Lower Confidence Limit,,
20289,260009,SEDALIA,MO,65302,PETTIS,CLABSI Predicted Cases,0.415,
20290,190008,HOUMA,LA,70360,TERREBONNE,CLABSI Central Line Days,3672.0,1.0
20291,250067,WEST POINT,MS,39773,CLAY,CLABSI Upper Confidence Limit,,
20292,110092,EASTMAN,GA,31023,DODGE,CLABSI Lower Confidence Limit,,
20293,450346,BEAUMONT,TX,77701,JEFFERSON,CLABSI Lower Confidence Limit,0.005,0.0
20294,440194,HENDERSONVILLE,TN,37075,SUMNER,Central Line Associated Blood Stream Infections (CLABSI),0.0,
20295,330350,BROOKLYN,NY,11203,KINGS,CLABSI Upper Confidence Limit,1.37,0.0
20296,150004,HAMMOND,IN,46320,LAKE,CLABSI Lower Confidence Limit,0.007,0.0
20297,21306,KODIAK,AK,99615,KODIAK ISLAND,CLABSI Upper Confidence Limit,,
20298,50568,MADERA,CA,93637,MADERA,CLABSI Predicted Cases,0.233,
20299,420085,MYRTLE BEACH,SC,29572,HORRY,CLABSI Lower Confidence Limit,,1.0
20300,290012,HENDERSON,NV,89015,CLARK,CLABSI Lower Confidence Limit,,1.0
20301,520139,WEST ALLIS,WI,53227,MILWAUKEE,CLABSI Lower Confidence Limit,0.586,0.0
20302,140185,BELLEVILLE,IL,62226,SAINT CLAIR,CLABSI Predicted Cases,4.229,0.0
20303,450214,WHARTON,TX,77488,WHARTON,CLABSI Central Line Days,385.0,
20304,450825,EDINBURG,TX,78539,HIDALGO,Central Line Associated Blood Stream Infections (CLABSI),,
20305,151304,RUSHVILLE,IN,46173,RUSH,CLABSI Predicted Cases,,
20306,140019,SHELBYVILLE,IL,62565,SHELBY,CLABSI Central Line Days,0.0,
20307,160028,COUNCIL BLUFFS,IA,51503,POTTAWATTAMIE,CLABSI Predicted Cases,1.416,
20308,510023,WEIRTON,WV,26062,HANCOCK,CLABSI Upper Confidence Limit,3.435,
20309,450779,FORT WORTH,TX,76132,TARRANT,CLABSI Upper Confidence Limit,1.236,
20310,450152,KILLEEN,TX,76542,BELL,CLABSI Lower Confidence Limit,,
20311,180001,FORT THOMAS,KY,41075,CAMPBELL,Central Line Associated Blood Stream Infections (CLABSI),0.0,
20312,150015,MICHIGAN CITY,IN,46360,LA PORTE,CLABSI Central Line Days,964.0,
20313,141312,ROCHELLE,IL,61068,OGLE,CLABSI Predicted Cases,0.158,
