"Provider Number","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Outpatients with low back pain who had an MRI without trying recommended treatments first such as physical therapy","Number of Patients 1","Footnote 1","Outpatients who had a follow-up mammogram or ultrasound within 45 days after a screening mammogram","Number of Patients 2","Footnote 2","Outpatient CT scans of the abdomen that were “combination” (double) scans","Number of Patients 3","Footnote 3","Outpatient CT scans of the chest that were “combination” (double) scans","Number of Patients 4","Footnote 4","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Number of Patients 5","Footnote 5","Outpatients with brain CT scans who got a sinus CT scan at the same time","Number of Patients 6","Footnote 6"
"390304","ROXBOROUGH MEMORIAL HOSPITAL","5800 RIDGE AVE","","","PHILADELPHIA","PA","19128","PHILADELPHIA","2154839900","Not Available","Not Available","The number of cases/patients is too few to report","6.6","347","","11.7","145","","1.3","149","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"390307","EDGEWOOD SURGICAL HOSPITAL","239 EDGEWOOD DRIVE EXTENSION","","","TRANSFER","PA","16154","MERCER","7246460400","35.4","65","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"390312","CANCER TREATMENT CENTERS OF AMERICA","1331 EAST WYOMING AVENUE","","","PHILADELPHIA","PA","19124","PHILADELPHIA","2157446728","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","47.3","408","","0.8","499","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"390314","COORDINATED HEALTH ORTHOPEDIC HOSPITAL","2310 HIGHLAND AVENUE","","","BETHLEHEM","PA","18017","LEHIGH","6106914300","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"390316","SURGICAL INSTITUTE OF READING","2752 CENTURY BOULEVARD","","","WYOMISSING","PA","19610","BERKS","7179999999","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"390318","WESTFIELD HOSPITAL","4815 TILGHMAN STREET","","","ALLENTOWN","PA","18105","LEHIGH","6109738400","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","4.6","65","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"390321","SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH","1503 CEDAR CREST BOULEVARD","","","ALLENTOWN","PA","18104","LEHIGH","6108719110","33.7","175","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"390322","BUCKS COUNTY SPECIALTY HOSPITAL","3300 TILLMAN DRIVE","","","BENSALEM","PA","19020","BUCKS","2152447400","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"390323","ADVANCED SURGICAL HOSPITAL","100 TRICH DRIVE","","","WASHINGTON","PA","15301","WASHINGTON","7248840710","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"390324","PHYSICIAN'S CARE SURGICAL HOSPITAL","454 ENTERPRISE DRIVE","","","ROYERSFORD","PA","19468","MONTGOMERY","6104954793","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"390325","OSS ORTHOPAEDIC HOSPITAL","1861 POWDER MILL RD","","","YORK","PA","17402","YORK","7177182000","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"390326","ST LUKE'S HOSPITAL - ANDERSON CAMPUS","1872 RIVERSIDE CIRCLE","","","EASTON","PA","18045","NORTHAMPTON","6109543850","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"390327","WELLSPAN SURGERY AND REHABILITATION HOSPITAL","55 MONUMENT ROAD","","","YORK","PA","17403","YORK","7178126100","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"390328","UPMC EAST","2775 MOSSIDE BOULEVARD","","","MONROEVILLE","PA","15146","ALLEGHENY","4123573000","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"390329","EINSTEIN MEDICAL CENTER MONTGOMERY","559 WEST GERMANTOWN PIKE","","","EAST NORRITON","PA","19403","MONTGOMERY","4846621000","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"391300","JERSEY SHORE HOSPITAL","1020 THOMPSON STREET","","","JERSEY SHORE","PA","17740","LYCOMING","5703980100","46.5","43","","10.9","339","","5.7","405","","2.0","199","","5.4","92","","Not Available","Not Available","The number of cases/patients is too few to report"
"391301","MUNCY VALLEY HOSPITAL","215 EAST WATER STREET","","","MUNCY","PA","17756","LYCOMING","5705468282","Not Available","Not Available","No cases met the criteria for this measure","3.0","460","","6.0","364","","0.7","146","","2.0","51","","Not Available","Not Available","The number of cases/patients is too few to report"
"391302","MEYERSDALE COMMUNITY HOSPITAL","200 HOSPITAL DRIVE","","","MYERSDALE","PA","15552","SOMERSET","8146345911","Not Available","Not Available","The number of cases/patients is too few to report","9.2","142","","0.0","113","","Not Available","Not Available","The number of cases/patients is too few to report","2.5","80","","Not Available","Not Available","The number of cases/patients is too few to report"
"391303","FULTON COUNTY MEDICAL CENTER","214 PEACH ORCHARD ROAD","","","MCCONNELLSBURG","PA","17233","FULTON","7174853155","Not Available","Not Available","The number of cases/patients is too few to report","9.0","266","","15.1","212","","2.3","87","","10.1","89","","8.2","279",""
"391304","BUCKTAIL MEDICAL CENTER","1001 PINE STREET","","","RENOVO","PA","17764","CLINTON","5709231000","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"391305","TROY COMMUNITY HOSPITAL","101 ELMIRA STREET","","","TROY","PA","16947","BRADFORD","5702972121","Not Available","Not Available","The number of cases/patients is too few to report","11.0","356","","1.9","265","","0.8","121","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"391306","ENDLESS MOUNTAINS HEALTH SYSTEMS","25 GROW AVENUE","","","MONTROSE","PA","18801","SUSQUEHANNA","5702783801","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","1.9","107","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"391307","TYRONE HOSPITAL","221 HOSPITAL DRIVE","","","TYRONE","PA","16686","BLAIR","8146841255","Not Available","Not Available","The number of cases/patients is too few to report","6.2","129","","11.2","125","","0.0","67","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"391308","CORRY MEMORIAL HOSPITAL","965 SHAMROCK LANE","","","CORRY","PA","16407","ERIE","8146644641","Not Available","Not Available","The number of cases/patients is too few to report","2.2","451","","59.5","210","","0.0","87","","7.4","94","","Not Available","Not Available","The number of cases/patients is too few to report"
"391309","BARNES-KASSON COUNTY HOSPITAL","2872 TURNPIKE STREET","","","SUSQUEHANNA","PA","18847","SUSQUEHANNA","5708533135","Not Available","Not Available","The number of cases/patients is too few to report","12.6","127","","24.8","101","","43.1","51","","5.2","58","","Not Available","Not Available","The number of cases/patients is too few to report"
"391311","MID-VALLEY HOSPITAL","1400 MAIN STREET","","","PECKVILLE","PA","18452","LACKAWANNA","5703835000","Not Available","Not Available","No cases met the criteria for this measure","3.8","105","","52.5","61","","2.2","46","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"391312","BROOKVILLE HOSPITAL","100 HOSPITAL ROAD","","","BROOKVILLE","PA","15825","JEFFERSON","8148492312","Not Available","Not Available","The number of cases/patients is too few to report","4.5","358","","20.1","363","","5.1","176","","6.9","175","","4.6","391",""
"391313","CHARLES COLE MEMORIAL HOSPITAL","1001 EAST SECOND STREET","","","COUDERSPORT","PA","16915","POTTER","8142749301","52.8","36","","7.3","422","","14.6","343","","14.6","178","","3.6","165","","5.6","322",""
"410001","MEMORIAL HOSPITAL OF RHODE ISLAND","111 BREWSTER STREET","","","PAWTUCKET","RI","02860","PROVIDENCE","4017292000","34.0","50","","13.8","465","","5.5","436","","0.3","311","","5.3","150","","4.3","438",""
"410004","ROGER WILLIAMS MEDICAL CENTER","825 CHALKSTONE AVENUE","","","PROVIDENCE","RI","02908","PROVIDENCE","4014562000","Not Available","Not Available","The number of cases/patients is too few to report","6.4","265","","6.8","351","","1.0","302","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"410005","ST JOSEPH HEALTH SERVICES OF RI","200 HIGH SERVICE AVENUE","","","NORTH PROVIDENCE","RI","02904","PROVIDENCE","4014563000","Not Available","Not Available","The number of cases/patients is too few to report","22.5","386","","13.7","417","","1.4","209","","3.8","79","","3.8","556",""
"410006","NEWPORT HOSPITAL","FRIENDSHIP STREET","","","NEWPORT","RI","02840","NEWPORT","4018466400","34.3","105","","6.3","1200","","6.9","663","","22.3","521","","2.7","73","","2.6","605",""
"410007","RHODE ISLAND HOSPITAL","593 EDDY STREET","","","PROVIDENCE","RI","02902","PROVIDENCE","4014444000","25.0","68","","8.5","1618","","5.2","1674","","5.0","1469","","7.2","419","","5.6","1579",""
"410008","SOUTH COUNTY HOSPITAL INC","100 KENYON AVE","","","WAKEFIELD","RI","02879","WASHINGTON","4017828000","32.6","86","","8.9","1090","","5.6","467","","4.4","321","","Not Available","Not Available","The number of cases/patients is too few to report","2.7","564",""
"410009","KENT COUNTY MEMORIAL HOSPITAL","455 TOLL GATE RD","","","WARWICK","RI","02886","KENT","4017377000","33.9","59","","10.9","1369","","5.9","782","","1.8","512","","7.2","194","","3.4","1311",""
"410010","WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND","101 DUDLEY STREET","","","PROVIDENCE","RI","02905","PROVIDENCE","4012741100","Not Available","Not Available","The number of cases/patients is too few to report","7.8","830","","2.8","324","","0.3","292","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"410011","LANDMARK MEDICAL CENTER,  INC","115 CASS AVE","","","WOONSOCKET","RI","02895","PROVIDENCE","4017694100","Not Available","Not Available","The number of cases/patients is too few to report","4.5","726","","4.1","412","","2.4","210","","11.4","88","","2.4","572",""
"410012","MIRIAM HOSPITAL","164 SUMMIT AVENUE","","","PROVIDENCE","RI","02906","PROVIDENCE","4017932500","30.8","65","","6.7","761","","3.8","1637","","0.1","1191","","6.7","341","","3.2","1225",""
"410013","WESTERLY HOSPITAL","25 WELLS STREET","","","WESTERLY","RI","02891","WASHINGTON","4015966000","25.8","124","","9.8","1041","","10.1","596","","0.2","521","","7.1","126","","2.3","522",""
"420002","PIEDMONT MEDICAL CENTER","222 S HERLONG AVE","","","ROCK HILL","SC","29730","YORK","8033291234","28.6","91","","11.0","2268","","5.0","1216","","0.0","778","","Not Available","Not Available","The number of cases/patients is too few to report","2.1","1103",""
"420004","MUSC MEDICAL CENTER","169 ASHLEY AVE","","","CHARLESTON","SC","29425","CHARLESTON","8437922300","33.5","194","","10.6","2022","","12.6","1837","","0.0","2416","","7.2","682","","1.9","877",""
"420005","MCLEOD MEDICAL CENTER - DILLON","301 E JACKSON ST","","","DILLON","SC","29536","DILLON","8437744111","31.8","88","","8.5","316","","8.1","345","","2.7","256","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"420007","SPARTANBURG REGIONAL MEDICAL CENTER","101 E WOOD ST","","","SPARTANBURG","SC","29303","SPARTANBURG","8645606000","39.2","212","","9.0","4772","","3.7","1662","","17.3","1740","","8.4","345","","1.3","1264",""
"420009","OCONEE MEDICAL CENTER","298 MEMORIAL DRIVE","","","SENECA","SC","29672","OCONEE","8648823351","31.9","119","","12.6","811","","4.5","973","","0.8","485","","6.7","762","","1.1","817",""
"420010","CAROLINA PINES REGIONAL MEDICAL CENTER","1304 W BOBO NEWSOM HWY","","","HARTSVILLE","SC","29550","DARLINGTON","8643392100","42.7","124","","7.1","842","","3.0","607","","1.1","360","","7.4","81","","2.2","601",""
"420011","CANNON MEMORIAL HOSPITAL","123 MEDICAL PARK DRIVE PO BOX 188","","","PICKENS","SC","29671","PICKENS","8648784791","Not Available","Not Available","The number of cases/patients is too few to report","25.7","541","","6.7","149","","0.0","95","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"420015","BAPTIST EASLEY HOSPITAL","200 FLEETWOOD DRIVE","","","EASLEY","SC","29640","PICKENS","8644427200","Not Available","Not Available","No cases met the criteria for this measure","10.0","1502","","6.5","478","","0.3","359","","2.9","104","","0.2","662",""
"420016","BARNWELL COUNTY HOSPITAL","PO BOX 588  811  REYNOLDS ROAD","","","BARNWELL","SC","29812","BARNWELL","8035414161","Not Available","Not Available","The number of cases/patients is too few to report","25.7","202","","12.6","111","","1.4","70","","Not Available","Not Available","No cases met the criteria for this measure","7.7","194",""
"420018","PALMETTO HEALTH RICHLAND","5 RICHLAND MEDICAL PARK","","","COLUMBIA","SC","29203","RICHLAND","8032965678","42.4","139","","4.8","2346","","2.8","687","","0.3","675","","4.7","600","","2.9","871",""
"420019","CHESTER REGIONAL MEDICAL CENTER","1 MEDICAL PARK DRIVE","","","CHESTER","SC","29706","CHESTER","8035813151","Not Available","Not Available","The number of cases/patients is too few to report","10.8","511","","6.1","196","","0.0","82","","4.0","177","","Not Available","Not Available","The number of cases/patients is too few to report"
"420020","GEORGETOWN MEMORIAL HOSPITAL","606 BLACK RIVER RD DRAWER 1718","","","GEORGETOWN","SC","29440","GEORGETOWN","8435277000","41.3","75","","14.5","1001","","32.0","572","","3.8","346","","4.6","194","","Not Available","Not Available","The number of cases/patients is too few to report"
"420023","ST FRANCIS-DOWNTOWN","ONE ST FRANCIS DR","","","GREENVILLE","SC","29601","GREENVILLE","8642551000","33.7","196","","9.3","2605","","4.8","1407","","1.0","1365","","Not Available","Not Available","The number of cases/patients is too few to report","4.7","1406",""
"420026","SISTERS OF CHARITY PROVIDENCE HOSPITALS","2435 FOREST DR","","","COLUMBIA","SC","29204","RICHLAND","8032565300","48.9","47","","2.6","313","","4.1","759","","0.5","432","","2.5","79","","3.3","1051",""
"420027","ANMED HEALTH","800 N FANT ST","","","ANDERSON","SC","29621","ANDERSON","8642611109","40.4","230","","10.2","2195","","63.7","1647","","0.0","999","","5.9","1015","","2.4","1639",""
"420030","COLLETON MEDICAL CENTER","501 ROBERTSON BOULEVARD","","","WALTERBORO","SC","29488","COLLETON","8437822000","34.4","61","","9.7","578","","4.6","434","","2.9","172","","6.9","233","","Not Available","Not Available","The number of cases/patients is too few to report"
"420033","GREER MEMORIAL HOSPITAL","830 SOUTH BUNCOMBE ROAD","","","GREER","SC","29650","GREENVILLE","8648488200","26.7","101","","10.6","833","","4.6","605","","0.8","361","","4.0","525","","1.3","477",""
"420036","SPRINGS MEMORIAL HOSPITAL","800 W MEETING ST","","","LANCASTER","SC","29720","LANCASTER","8032861481","41.8","79","","8.6","210","","1.0","296","","0.0","193","","Not Available","Not Available","The number of cases/patients is too few to report","4.9","633",""
"420037","HILLCREST MEMORIAL HOSPITAL","729 SOUTH EAST MAIN STREET","","","SIMPSONVILLE","SC","29681","GREENVILLE","8644546151","38.8","85","","8.8","695","","5.5","417","","0.7","306","","5.7","388","","2.0","403",""
"420038","LAURENS COUNTY HEALTHCARE SYSTEM","US HWY 76 PO DRAWER 976","","","CLINTON","SC","29325","LAURENS","8648339100","42.1","38","","11.3","808","","9.5","273","","2.2","178","","4.5","67","","Not Available","Not Available","The number of cases/patients is too few to report"
"420039","WALLACE THOMSON HOSPITAL","322 W SOUTH ST PO BOX 789","","","UNION","SC","29379","UNION","8644270351","46.6","58","","4.2","497","","24.8","258","","13.6","132","","9.7","93","","Not Available","Not Available","The number of cases/patients is too few to report"
"420043","UPSTATE CAROLINA MEDICAL CENTER","1530 N LIMESTONE ST","","","GAFFNEY","SC","29340","CHEROKEE","8644874271","Not Available","Not Available","The number of cases/patients is too few to report","7.6","698","","3.8","291","","0.0","146","","5.0","119","","Not Available","Not Available","The number of cases/patients is too few to report"
"420048","KERSHAW HEALTH","HAILE AND ROBERTS STREETS, BOX 7003","","","CAMDEN","SC","29020","KERSHAW","8034324311","43.9","98","","5.9","1656","","67.4","402","","2.6","461","","5.8","329","","1.8","505",""
"420049","CONWAY MEDICAL CENTER","300 SINGLETON RIDGE ROAD","","","CONWAY","SC","29526","HORRY","8433478037","41.7","127","","7.2","1376","","8.8","810","","2.5","554","","4.1","319","","1.5","753",""
"420051","MCLEOD REGIONAL MEDICAL CENTER-PEE DEE","555 E CHEVES ST BOX 8700","","","FLORENCE","SC","29506","FLORENCE","8437772900","39.8","251","","9.0","3923","","2.2","1726","","0.1","1502","","7.4","487","","2.9","1280",""
"420053","NEWBERRY COUNTY MEMORIAL HOSPITAL","2669 KINARD ST PO BOX 497","","","NEWBERRY","SC","29108","NEWBERRY","8032767570","36.5","85","","7.4","785","","6.6","378","","3.6","169","","3.2","93","","Not Available","Not Available","The number of cases/patients is too few to report"
"420054","MARLBORO PARK HOSPITAL","1138 CHERAW HIGHWAY","","","BENNETTSVILLE","SC","29512","MARLBORO","8434792881","Not Available","Not Available","The number of cases/patients is too few to report","18.5","324","","3.6","110","","4.3","47","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"420055","CAROLINAS HOSPITAL SYSTEM MARION","2829 E HWY 76","","","MULLINS","SC","29574","MARION","8434312000","60.0","60","","5.2","858","","2.2","463","","1.9","106","","4.5","222","","1.8","500",""
"420057","MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD","","","DARLINGTON","SC","29540","DARLINGTON","8433951100","Not Available","Not Available","No cases met the criteria for this measure","8.2","718","","1.3","80","","0.0","66","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"420062","CHESTERFIELD GENERAL HOSPITAL","711 CHESTERFIELD HIGHWAY","","","CHERAW","SC","29520","CHESTERFIELD","8435377881","Not Available","Not Available","The number of cases/patients is too few to report","15.3","425","","2.0","254","","4.8","147","","7.3","137","","6.8","382",""
"420065","BON SECOURS-ST FRANCIS XAVIER HOSPITAL","2095 HENRY TECKLENBURG DRIVE","","","CHARLESTON","SC","29414","CHARLESTON","8434021006","32.7","346","","6.9","1613","","10.4","1082","","0.2","828","","Not Available","Not Available","The number of cases/patients is too few to report","2.7","1027",""
"420066","LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD","","","LAKE CITY","SC","29560","FLORENCE","8433742036","36.7","49","","6.3","588","","7.7","182","","4.2","96","","4.4","158","","4.2","408",""
"420067","BEAUFORT COUNTY MEMORIAL HOSPITAL","955 RIBAUT RD","","","BEAUFORT","SC","29902","BEAUFORT","8435225200","37.0","181","","7.1","1884","","3.8","938","","0.0","630","","5.1","369","","4.2","784",""
"420068","TRMC OF ORANGEBURG & CALHOUN","3000 ST MATTHEWS RD BOX 1806","","","ORANGEBURG","SC","29115","ORANGEBURG","8035332460","42.9","70","","13.7","752","","6.4","700","","0.0","493","","3.7","136","","2.5","718",""
"420069","CLARENDON MEMORIAL HOSPITAL","10 HOSPITAL ST BOX 550","","","MANNING","SC","29102","CLARENDON","8034358463","43.9","41","","7.0","654","","59.5","375","","2.7","221","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"420070","TUOMEY HEALTHCARE SYSTEM","129 N WASHINGTON ST","","","SUMTER","SC","29150","SUMTER","8037748900","35.1","231","","10.9","2978","","14.3","900","","8.2","584","","Not Available","Not Available","No cases met the criteria for this measure","1.8","1036",""
"420071","SELF REGIONAL HEALTHCARE","1325 SPRING STREET","","","GREENWOOD","SC","29646","GREENWOOD","8642274111","41.0","312","","7.6","3398","","11.4","1188","","0.8","612","","8.3","400","","3.5","1042",""
"420072","HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE","","","VARNVILLE","SC","29944","HAMPTON","8039432771","Not Available","Not Available","The number of cases/patients is too few to report","3.6","477","","9.3","204","","4.6","87","","5.2","96","","Not Available","Not Available","The number of cases/patients is too few to report"
"420073","LEXINGTON MEDICAL CENTER","2720 SUNSET BLVD","","","WEST COLUMBIA","SC","29169","LEXINGTON","8037912000","30.3","119","","7.2","2500","","1.9","1857","","0.1","936","","6.2","388","","1.8","1741",""
"420078","GREENVILLE MEMORIAL MEDICAL CENTER","701 GROVE RD","","","GREENVILLE","SC","29605","GREENVILLE","8644557000","40.7","241","","8.7","2611","","10.7","1357","","0.2","1199","","4.2","1943","","1.7","1772",""
"420079","TRIDENT MEDICAL CENTER","9330 MEDICAL PLAZA DR","","","CHARLESTON","SC","29406","CHARLESTON","8437978800","28.7","167","","7.2","5673","","7.2","1550","","8.9","651","","5.8","397","","2.8","1470",""
"420080","HILTON HEAD REGIONAL MEDICAL CENTER","25 HOSPITAL CENTER BLVD","","","HILTON HEAD ISLAND","SC","29925","BEAUFORT","8436816122","Not Available","Not Available","The number of cases/patients is too few to report","12.0","2250","","12.5","641","","1.9","320","","Not Available","Not Available","The number of cases/patients is too few to report","4.0","520",""
"420082","AIKEN REGIONAL MEDICAL CENTER","302 UNIVERSITY PARKWAY","","","AIKEN","SC","29801","AIKEN","8036415900","28.9","97","","4.5","2157","","4.4","1138","","0.1","708","","Not Available","Not Available","The number of cases/patients is too few to report","1.0","1114",""
"420083","MARY BLACK MEMORIAL HOSPITAL","1700 SKYLYN DR BOX 3217","","","SPARTANBURG","SC","29307","SPARTANBURG","8645733000","34.0","100","","7.4","1707","","4.3","601","","0.3","392","","8.0","112","","Not Available","Not Available","The number of cases/patients is too few to report"
"420085","GRAND STRAND REGIONAL MEDICAL CENTER","809 82ND PARKWAY","","","MYRTLE BEACH","SC","29572","HORRY","8436921000","35.9","142","","9.6","3718","","17.9","1444","","0.9","786","","6.2","568","","2.2","1163",""
"420086","PALMETTO HEALTH BAPTIST","TAYLOR AT MARION ST","","","COLUMBIA","SC","29220","RICHLAND","8032965678","35.4","206","","5.1","6009","","3.9","771","","1.2","329","","1.9","206","","2.8","678",""
"420087","ROPER HOSPITAL","316 CALHOUN ST","","","CHARLESTON","SC","29401","CHARLESTON","8437242800","36.4","360","","8.0","3214","","8.4","1541","","0.6","1233","","5.1","723","","1.8","1174",""
"420089","EAST COOPER MEDICAL CENTER","2000 HOSPITAL DR","","","MOUNT PLEASANT","SC","29464","CHARLESTON","8438810100","32.1","53","","12.0","1511","","11.6","198","","8.7","115","","7.9","63","","Not Available","Not Available","The number of cases/patients is too few to report"
"420091","CAROLINAS HOSPITAL SYSTEM","805 PAMPLICO HWY BOX 100550","","","FLORENCE","SC","29505","FLORENCE","8436742500","39.4","109","","10.0","1274","","24.5","897","","8.7","877","","4.9","350","","4.9","776",""
"420098","WACCAMAW COMMUNITY HOSPITAL","4070 HIGHWAY 17 BYPASS","","","MURRELLS INLET","SC","29576","GEORGETOWN","8436521000","38.9","162","","8.7","1537","","45.0","942","","2.4","762","","4.2","189","","3.9","802",""
"420101","COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE","","","HARDEEVILLE","SC","29927","JASPER","8437848000","Not Available","Not Available","The number of cases/patients is too few to report","4.3","256","","13.7","408","","3.2","158","","Not Available","Not Available","The number of cases/patients is too few to report","4.0","498",""
"420102","PATEWOOD MEMORIAL HOSPITAL","175 PATEWOOD DRIVE","","","GREENVILLE","SC","29615","GREENVILLE","8647971000","34.7","222","","10.6","2453","","22.2","604","","0.6","491","","Not Available","Not Available","No cases met the criteria for this measure","17.0","159",""
"420103","VILLAGE HOSPITAL","250 WESTMORELAND ROAD","","","GREER","SC","29651","GREENVILLE","8645306000","45.5","66","","8.2","465","","1.3","229","","20.6","136","","6.1","66","","0.5","198",""
"420104","MOUNT PLEASANT HOSPITAL","3500 HIGHWAY 17 NORTH","","","MOUNT PLEASANT","SC","29466","CHARLESTON","8437242954","29.1","127","","7.5","453","","8.3","386","","0.0","312","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"420105","MCLEOD LORIS SEACOAST HOSPITAL","3655 MITCHELL STREET","","","LORIS","SC","29569","HORRY","8437167000","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"421301","ABBEVILLE AREA MEDICAL CENTER","420 THOMSON CIRCLE","","","ABBEVILLE","SC","29620","ABBEVILLE","8643665011","Not Available","Not Available","The number of cases/patients is too few to report","4.5","397","","47.8","178","","27.6","58","","9.1","66","","Not Available","Not Available","The number of cases/patients is too few to report"
"430005","PRAIRIE LAKES HOSPITAL","401 9TH AVENUE NW  POST OFFICE BOX 1210","","","WATERTOWN","SD","57201","CODINGTON","6058827000","32.8","64","","Not Available","Not Available","No cases met the criteria for this measure","71.5","305","","81.3","198","","1.5","335","","Not Available","Not Available","The number of cases/patients is too few to report"
