"Provider ID","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Measure","Spending per Hospital Patient with Medicare","Footnote"
"140167","IROQUOIS MEMORIAL HOSPITAL","200 FAIRMAN STREET","","","WATSEKA","IL","60970","IROQUOIS","8154325201","Spending per Hospital Patient with Medicare","0.90",""
"110073","DORMINY MEDICAL CENTER","200 PERRY HOUSE ROAD, BOX 1447","","","FITZGERALD","GA","31750","BEN HILL","2294247100","Spending per Hospital Patient with Medicare","0.87",""
"110092","DODGE COUNTY HOSPITAL","901 GRIFFIN AVE","","","EASTMAN","GA","31023","DODGE","4784484067","Spending per Hospital Patient with Medicare","0.96",""
"190090","WINN PARISH MEDICAL CENTER","301 W BOUNDARY STREET","","","WINNFIELD","LA","71483","WINN","3186483000","Spending per Hospital Patient with Medicare","1.23",""
"150177","UNITY MEDICAL AND SURGICAL HOSPITAL","4455 EDISON LAKES PKWY","","","MISHAWAKA","IN","46545","ST JOSEPH","5742316800","Spending per Hospital Patient with Medicare","1.49",""
"260102","TRUMAN MEDICAL CENTER LAKEWOOD","7900 LEE'S SUMMIT RD","","","KANSAS CITY","MO","64139","JACKSON","8164047000","Spending per Hospital Patient with Medicare","0.89",""
"260160","SOUTHEASTHEALTH CENTER OF STODDARD COUNTY","1200 N ONE MILE RD","","","DEXTER","MO","63841","STODDARD","5736245566","Spending per Hospital Patient with Medicare","0.99",""
"390236","MEMORIAL HOSPITAL, INC  TOWANDA","91 HOSPITAL DRIVE","","","TOWANDA","PA","18848","BRADFORD","5702652191","Spending per Hospital Patient with Medicare","0.90",""
"040018","SUMMIT MEDICAL CENTER","EAST MAIN AND SOUTH 20TH STREET","","","VAN BUREN","AR","72956","CRAWFORD","4794714300","Spending per Hospital Patient with Medicare","1.12",""
"050738","GREATER EL MONTE COMMUNITY HOSPITAL","1701 SANTA ANITA AVE","","","SOUTH EL MONTE","CA","91733","LOS ANGELES","6263507975","Spending per Hospital Patient with Medicare","1.23",""
"230003","SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL","8333 FELCH ST","","","ZEELAND","MI","49464","OTTAWA","6167724644","Spending per Hospital Patient with Medicare","0.91",""
"250049","BEACHAM MEMORIAL HOSPITAL","205 N CHERRY ST","","","MAGNOLIA","MS","39652","PIKE","6017832351","Spending per Hospital Patient with Medicare","0.89",""
"430015","AVERA ST MARY'S HOSPITAL","801 E SIOUX","","","PIERRE","SD","57501","HUGHES","6052243100","Spending per Hospital Patient with Medicare","0.84",""
"110040","NORTHRIDGE MEDICAL CENTER","70 MEDICAL CENTER DRIVE","","","COMMERCE","GA","30529","JACKSON","7063351100","Spending per Hospital Patient with Medicare","0.89",""
"390266","GROVE CITY MEDICAL CENTER","631 NORTH BROAD STREET EXT.","","","GROVE CITY","PA","16127","MERCER","7244507000","Spending per Hospital Patient with Medicare","1.03",""
"460011","CASTLEVIEW HOSPITAL","300 NORTH HOSPITAL DRIVE","","","PRICE","UT","84501","CARBON","4356374800","Spending per Hospital Patient with Medicare","0.93",""
"170027","PRATT REGIONAL MEDICAL CENTER","200 COMMODORE ST","","","PRATT","KS","67124","PRATT","6204501160","Spending per Hospital Patient with Medicare","0.94",""
"360092","MEMORIAL HOSPITAL OF UNION COUNTY","500 LONDON AVENUE","","","MARYSVILLE","OH","43040","UNION","9375782289","Spending per Hospital Patient with Medicare","0.99",""
"450370","COLUMBUS COMMUNITY HOSPITAL","110 SHULT DR","","","COLUMBUS","TX","78934","COLORADO","9797322371","Spending per Hospital Patient with Medicare","0.99",""
"670002","SOUTH HAMPTON COMMUNITY HOSPITAL","2929  SOUTH HAMPTON ROAD","","","DALLAS","TX","75224","DALLAS","2146234400","Spending per Hospital Patient with Medicare","1.29",""
"190183","LEONARD J CHABERT MEDICAL CENTER","1978 INDUSTRIAL BLVD","","","HOUMA","LA","70363","TERREBONNE","9858732200","Spending per Hospital Patient with Medicare","0.88",""
"240214","MAPLE GROVE HOSPITAL","9875 HOSPITAL DRIVE","","","MAPLE GROVE","MN","55369","HENNEPIN","7635811000","Spending per Hospital Patient with Medicare","0.88",""
"330096","JONES MEMORIAL HOSPITAL","191 NORTH MAIN STREET","","","WELLSVILLE","NY","14895","ALLEGANY","5855931100","Spending per Hospital Patient with Medicare","0.90",""
"040074","NORTH METRO MEDICAL CENTER","1400 BRADEN STREET","","","JACKSONVILLE","AR","72076","PULASKI","5019857000","Spending per Hospital Patient with Medicare","1.26",""
"060008","SAN LUIS VALLEY REGIONAL MEDICAL CENTER","106 BLANCA AVE","","","ALAMOSA","CO","81101","ALAMOSA","7195892511","Spending per Hospital Patient with Medicare","1.04",""
"330213","LEWIS COUNTY GENERAL HOSPITAL","7785 NORTH STATE STREET","","","LOWVILLE","NY","13367","LEWIS","3153765200","Spending per Hospital Patient with Medicare","0.75",""
"450162","GRACE MEDICAL CENTER","2412 50TH ST","","","LUBBOCK","TX","79412","LUBBOCK","8067884100","Spending per Hospital Patient with Medicare","1.01",""
"250036","GEORGE COUNTY HOSPITAL","859 WINTER STREET","","","LUCEDALE","MS","39452","GEORGE","6019473161","Spending per Hospital Patient with Medicare","0.99",""
"440159","DELTA MEDICAL CENTER","3000 GETWELL RD","","","MEMPHIS","TN","38118","SHELBY","9013698100","Spending per Hospital Patient with Medicare","1.08",""
"150038","INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC","2209 JOHN R WOODEN DR","","","MARTINSVILLE","IN","46151","MORGAN","7653496938","Spending per Hospital Patient with Medicare","1.05",""
"200025","PARKVIEW ADVENTIST MEDICAL CENTER","329 MAIN ST","","","BRUNSWICK","ME","04011","CUMBERLAND","2073732000","Spending per Hospital Patient with Medicare","0.91",""
"310058","BERGEN REGIONAL MEDICAL CENTER","230 EAST RIDGEWOOD AVE","","","PARAMUS","NJ","07652","BERGEN","2019674000","Spending per Hospital Patient with Medicare","1.06",""
"450090","NORTH TEXAS MEDICAL CENTER","1900 HOSPITAL BLVD","","","GAINESVILLE","TX","76240","COOKE","9406128600","Spending per Hospital Patient with Medicare","1.05",""
"390150","SOUTHWEST REGIONAL MEDICAL CENTER","350 BONAR AVENUE","","","WAYNESBURG","PA","15370","GREENE","7246272602","Spending per Hospital Patient with Medicare","1.00",""
"040069","GREAT RIVER MEDICAL CENTER","1520 N DIVISION STREET","","","BLYTHEVILLE","AR","72315","MISSISSIPPI","8708387300","Spending per Hospital Patient with Medicare","0.89",""
"170017","SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST","","","EL DORADO","KS","67042","BUTLER","3163224557","Spending per Hospital Patient with Medicare","0.96",""
"440008","HENDERSON COUNTY COMMUNITY HOSPITAL","200 W CHURCH ST","","","LEXINGTON","TN","38351","HENDERSON","7319681801","Spending per Hospital Patient with Medicare","1.05",""
"050537","SUTTER DAVIS HOSPITAL","2000 SUTTER PLACE","","","DAVIS","CA","95616","YOLO","5307566440","Spending per Hospital Patient with Medicare","0.85",""
"190298","CENTRAL LOUISIANA SURGICAL HOSPITAL","651 NORTH BOLTON AVE","","","ALEXANDRIA","LA","71301","RAPIDES","3184433511","Spending per Hospital Patient with Medicare","1.00",""
"360197","MARY RUTAN HOSPITAL","205 PALMER AVENUE","","","BELLEFONTAINE","OH","43311","LOGAN","9375924015","Spending per Hospital Patient with Medicare","1.02",""
"420103","VILLAGE HOSPITAL","250 WESTMORELAND ROAD","","","GREER","SC","29651","GREENVILLE","8645306000","Spending per Hospital Patient with Medicare","1.01",""
"010130","ST VINCENT'S ST CLAIR","7063 VETERANS PARKWAY","","","PELL CITY","AL","35125","SAINT CLAIR","2053383301","Spending per Hospital Patient with Medicare","0.92",""
"330238","NICHOLAS H NOYES MEMORIAL HOSPITAL","111  CLARA BARTON STREET","","","DANSVILLE","NY","14437","LIVINGSTON","5853356001","Spending per Hospital Patient with Medicare","0.85",""
"440182","MCKENZIE REGIONAL HOSPITAL","161 HOSPITAL DRIVE","","","MC KENZIE","TN","38201","CARROLL","7313525344","Spending per Hospital Patient with Medicare","1.06",""
"170014","RANSOM MEMORIAL HOSPITAL","1301 S MAIN STREET","","","OTTAWA","KS","66067","FRANKLIN","7852298308","Spending per Hospital Patient with Medicare","0.91",""
"460014","MOUNTAIN WEST MEDICAL CENTER","2055 NORTH MAIN STREET","","","TOOELE","UT","84074","TOOELE","4358433700","Spending per Hospital Patient with Medicare","0.98",""
"060076","STERLING REGIONAL MEDCENTER","615 FAIRHURST ST","","","STERLING","CO","80751","LOGAN","9705220122","Spending per Hospital Patient with Medicare","0.92",""
"250085","MARION GENERAL HOSPITAL","1560 SUMRALL RD","","","COLUMBIA","MS","39429","MARION","6017366303","Spending per Hospital Patient with Medicare","0.93",""
"360360","SOIN MEDICAL CENTER,INDU & RAJ SOIN MEDICAL CENTER","3535 PENTAGON PARK BLVD","","","BEAVER CREEK","OH","45431","GREENE","9377024000","Spending per Hospital Patient with Medicare","0.99",""
"040019","FORREST CITY MEDICAL CENTER","1601 NEWCASTLE ROAD","","","FORREST CITY","AR","72335","SAINT FRANCIS","8702610000","Spending per Hospital Patient with Medicare","0.88",""
"420102","PATEWOOD MEMORIAL HOSPITAL","175 PATEWOOD DRIVE","","","GREENVILLE","SC","29615","GREENVILLE","8647971000","Spending per Hospital Patient with Medicare","0.89",""
"450270","LAKE WHITNEY MEDICAL CENTER","200 N SAN JACINTO STREET","","","WHITNEY","TX","76692","HILL","2546943165","Spending per Hospital Patient with Medicare","0.80",""
"110015","TANNER MEDICAL CENTER VILLA RICA","601 DALLAS HIGHWAY","","","VILLA RICA","GA","30180","CARROLL","7704563101","Spending per Hospital Patient with Medicare","0.95",""
"520205","MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL, LLC","10101 SOUTH 27TH STREET,  2ND FLOOR","","","FRANKLIN","WI","53132","MILWAUKEE","4148175800","Spending per Hospital Patient with Medicare","0.93",""
"390192","TYLER MEMORIAL HOSPITAL","5950 STATE ROUTE 6 WEST","","","TUNKHANNOCK","PA","18657","WYOMING","5708362161","Spending per Hospital Patient with Medicare","0.95",""
"050040","LAC/OLIVE VIEW-UCLA MEDICAL CENTER","14445 OLIVE VIEW DRIVE","","","SYLMAR","CA","91342","LOS ANGELES","8183641555","Spending per Hospital Patient with Medicare","0.86",""
"110187","CHESTATEE REGIONAL HOSPITAL","227 MOUNTAIN DR","","","DAHLONEGA","GA","30533","LUMPKIN","7068646136","Spending per Hospital Patient with Medicare","0.89",""
"150091","PARKVIEW HUNTINGTON HOSPITAL","2001 STULTS RD","","","HUNTINGTON","IN","46750","HUNTINGTON","2603553000","Spending per Hospital Patient with Medicare","1.00",""
"330229","BROOKS MEMORIAL HOSPITAL","529 CENTRAL AVENUE","","","DUNKIRK","NY","14048","CHAUTAUQUA","7163661111","Spending per Hospital Patient with Medicare","0.95",""
"160147","GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE","","","GRINNELL","IA","50112","POWESHIEK","6412367511","Spending per Hospital Patient with Medicare","0.83",""
"060124","ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS","11650 W 2ND PLACE","","","LAKEWOOD","CO","80228","JEFFERSON","7203215000","Spending per Hospital Patient with Medicare","0.90",""
"120019","KONA COMMUNITY HOSPITAL","79-1019 HAUKAPILA STREET","","","KEALAKEKUA","HI","96750","HAWAII","8083229311","Spending per Hospital Patient with Medicare","0.81",""
"220050","BAYSTATE MARY LANE HOSPITAL","85 SOUTH STREET","","","WARE","MA","01082","HAMPSHIRE","4139676211","Spending per Hospital Patient with Medicare","1.05",""
"320017","LOVELACE WOMEN'S HOSPITAL","4701 MONTGOMERY BOULEVARD NE","","","ALBUQUERQUE","NM","87109","BERNALILLO","5057277805","Spending per Hospital Patient with Medicare","0.90",""
"320059","NORTHERN NAVAJO MEDICAL CENTER","US HWY 491 NORTH","","","SHIPROCK","NM","87420","SAN JUAN","5053686001","Spending per Hospital Patient with Medicare","0.76",""
"390003","GEISINGER - BLOOMSBURG HOSPITAL","549 EAST FAIR STREET","","","BLOOMSBURG","PA","17815","COLUMBIA","5703872100","Spending per Hospital Patient with Medicare","1.02",""
"240020","CAMBRIDGE MEDICAL CENTER","701 SOUTH DELLWOOD AVENUE","","","CAMBRIDGE","MN","55008","ISANTI","7636897700","Spending per Hospital Patient with Medicare","0.88",""
"420054","MARLBORO PARK HOSPITAL","1138 CHERAW HIGHWAY","","","BENNETTSVILLE","SC","29512","MARLBORO","8434792881","Spending per Hospital Patient with Medicare","0.91",""
"520057","ST CLARE HSPTL HLTH SVCS","707 14TH ST","","","BARABOO","WI","53913","SAUK","6083561400","Spending per Hospital Patient with Medicare","0.97",""
"500049","WALLA WALLA GENERAL HOSPITAL","1025 S SECOND AVE","","","WALLA WALLA","WA","99362","WALLA WALLA","5095250480","Spending per Hospital Patient with Medicare","0.89",""
"050315","KERN MEDICAL CENTER","1700 MOUNT VERNON AVENUE","","","BAKERSFIELD","CA","93306","KERN","6613262000","Spending per Hospital Patient with Medicare","0.89",""
"060054","COMMUNITY HOSPITAL","2021 N 12TH ST","","","GRAND JUNCTION","CO","81501","MESA","9702566201","Spending per Hospital Patient with Medicare","0.95",""
"130025","MADISON MEMORIAL HOSPITAL","450 EAST MAIN STREET","","","REXBURG","ID","83440","MADISON","2083596488","Spending per Hospital Patient with Medicare","0.89",""
"240101","ESSENTIA HEALTH ST MARYS","1027 WASHINGTON AVE","","","DETROIT LAKES","MN","56501","BECKER","2188470852","Spending per Hospital Patient with Medicare","0.94",""
"390090","WESTERN PENNSYLVANIA HOSPITAL","4800 FRIENDSHIP AVENUE","","","PITTSBURGH","PA","15224","ALLEGHENY","4125785000","Spending per Hospital Patient with Medicare","1.02",""
"250043","NESHOBA COUNTY GENERAL HOSPITAL","1001 HOLLAND AVENUE","","","PHILADELPHIA","MS","39350","NESHOBA","6016631200","Spending per Hospital Patient with Medicare","0.84",""
"380005","ASHLAND COMMUNITY HOSPITAL","280 MAPLE STREET","","","ASHLAND","OR","97520","JACKSON","5412014000","Spending per Hospital Patient with Medicare","0.92",""
"380037","PROVIDENCE NEWBERG MEDICAL CENTER","1001 PROVIDENCE DRIVE","","","NEWBERG","OR","97132","YAMHILL","5035371555","Spending per Hospital Patient with Medicare","0.80",""
"530008","RIVERTON MEMORIAL HOSPITAL","2100 W SUNSET DR","","","RIVERTON","WY","82501","FREMONT","3078564161","Spending per Hospital Patient with Medicare","0.95",""
"250124","MAGEE GENERAL HOSPITAL","300 3RD AVE SE","","","MAGEE","MS","39111","SIMPSON","6018495070","Spending per Hospital Patient with Medicare","1.03",""
"330053","MEDINA MEMORIAL HOSPITAL","200 OHIO STREET","","","MEDINA","NY","14103","ORLEANS","5857988111","Spending per Hospital Patient with Medicare","0.85",""
"110132","MEMORIAL HOSPITAL AND MANOR","1500 E SHOTWELL STREET","","","BAINBRIDGE","GA","39819","DECATUR","2292463500","Spending per Hospital Patient with Medicare","0.88",""
"110183","EMORY-ADVENTIST HOSPITAL","3949 SOUTH COBB DRIVE","","","SMYRNA","GA","30080","COBB","7704340710","Spending per Hospital Patient with Medicare","0.99",""
"530010","LANDER REGIONAL HOSPITAL","1320 BISHOP RANDALL DR","","","LANDER","WY","82520","FREMONT","3073324420","Spending per Hospital Patient with Medicare","0.89",""
"200041","INLAND HOSPITAL","200 KENNEDY MEMORIAL DRIVE","","","WATERVILLE","ME","04901","KENNEBEC","2078613012","Spending per Hospital Patient with Medicare","0.98",""
"450853","BAYLOR MEDICAL CENTER AT FRISCO","5601 WARREN PARKWAY","","","FRISCO","TX","75034","COLLIN","2146182000","Spending per Hospital Patient with Medicare","1.11",""
"190088","SPRINGHILL MEDICAL CENTER","2001 DOCTORS DRIVE","","","SPRINGHILL","LA","71075","WEBSTER","3185391000","Spending per Hospital Patient with Medicare","1.07",""
"460052","TIMPANOGOS REGIONAL HOSPITAL","750 WEST 800 NORTH","","","OREM","UT","84057","UTAH","8017146800","Spending per Hospital Patient with Medicare","1.04",""
"140077","TOUCHETTE REGIONAL HOSPITAL INC","5900 BOND AVENUE","","","CENTREVILLE","IL","62207","SAINT CLAIR","6183323060","Spending per Hospital Patient with Medicare","0.90",""
"450875","QUAIL CREEK SURGICAL HOSPITAL","6819 PLUM CREEK","","","AMARILLO","TX","79124","POTTER","8063546100","Spending per Hospital Patient with Medicare","0.91",""
"370029","INTEGRIS CLINTON REGIONAL HOSPITAL","100 NORTH 30TH STREET","","","CLINTON","OK","73601","CUSTER","5803232363","Spending per Hospital Patient with Medicare","0.88",""
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","","","GROVE HILL","AL","36451","CLARKE","2512753191","Spending per Hospital Patient with Medicare","0.98",""
"390117","UPMC BEDFORD MEMORIAL","10455 LINCOLN HIGHWAY","","","EVERETT","PA","15537","BEDFORD","8146236161","Spending per Hospital Patient with Medicare","0.98",""
"490127","BUCHANAN GENERAL HOSPITAL","1535 SLATE CREEK ROAD","","","GRUNDY","VA","24614","BUCHANAN","2769351000","Spending per Hospital Patient with Medicare","0.95",""
"010109","PICKENS COUNTY MEDICAL CENTER","241 ROBERT K WILSON","","","CARROLLTON","AL","35447","PICKENS","2053678111","Spending per Hospital Patient with Medicare","0.95",""
"010146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","","","JACKSONVILLE","AL","36265","CALHOUN","2567824538","Spending per Hospital Patient with Medicare","0.96",""
"180149","WESTLAKE REGIONAL HOSPITAL","901 WESTLAKE DRIVE","","","COLUMBIA","KY","42728","ADAIR","2703844753","Spending per Hospital Patient with Medicare","0.98",""
"430048","SPEARFISH REGIONAL HOSPITAL","1440 N MAIN ST","","","SPEARFISH","SD","57783","LAWRENCE","6056444000","Spending per Hospital Patient with Medicare","0.91",""
"450591","ANGLETON-DANBURY MEDICAL CENTER","132 HOSPITAL DR","","","ANGLETON","TX","77515","BRAZORIA","9798497721","Spending per Hospital Patient with Medicare","1.03",""
"450827","KELL WEST REGIONAL HOSPITAL","5402 KELL WEST BOULEVARD","","","WICHITA FALLS","TX","76310","WICHITA","9406925888","Spending per Hospital Patient with Medicare","1.07",""
"010120","MONROE COUNTY HOSPITAL","2016 SOUTH ALABAMA AVENUE, BOX 886","","","MONROEVILLE","AL","36460","MONROE","2515753111","Spending per Hospital Patient with Medicare","1.04",""
"020008","BARTLETT REGIONAL HOSPITAL","3260 HOSPITAL DR","","","JUNEAU","AK","99801","JUNEAU","9077968900","Spending per Hospital Patient with Medicare","0.84",""
"030107","ARIZONA SPINE AND JOINT HOSPITAL","4620 EAST BASELINE ROAD","","","MESA","AZ","85206","MARICOPA","4808324770","Spending per Hospital Patient with Medicare","0.94",""
"230015","THREE RIVERS HEALTH","701 S HEALTH PARKWAY","","","THREE RIVERS","MI","49093","SAINT JOSEPH","2692739602","Spending per Hospital Patient with Medicare","0.95",""
"190106","OAKDALE COMMUNITY HOSPITAL","130 N HOSPITAL DR","","","OAKDALE","LA","71463","ALLEN","3183353700","Spending per Hospital Patient with Medicare","0.98",""
"230108","PORTAGE HEALTH HOSPITAL","500 CAMPUS DRIVE","","","HANCOCK","MI","49930","HOUGHTON","9064831000","Spending per Hospital Patient with Medicare","0.87",""
"160040","SARTORI MEMORIAL HOSPITAL","515 COLLEGE STREET","","","CEDAR FALLS","IA","50613","BLACK HAWK","3192683000","Spending per Hospital Patient with Medicare","1.01",""
"100081","HEALTHMARK REGIONAL MEDICAL CENTER","4413 US HWY 331 S","","","DEFUNIAK SPRINGS","FL","32435","WALTON","8509514500","Spending per Hospital Patient with Medicare","1.01",""
"330008","WYOMING COUNTY COMMUNITY HOSPITAL","400 NORTH MAIN STREET","","","WARSAW","NY","14569","WYOMING","5857862233","Spending per Hospital Patient with Medicare","0.87",""
"390104","KANE COMMUNITY HOSPITAL","4372 ROUTE 6","","","KANE","PA","16735","MCKEAN","8148378585","Spending per Hospital Patient with Medicare","0.91",""
"200052","NORTHERN MAINE MEDICAL CENTER","194 E MAIN STREET","","","FORT KENT","ME","04743","AROOSTOOK","2078343195","Spending per Hospital Patient with Medicare","0.87",""
"170074","GEARY COMMUNITY HOSPITAL","1102 ST MARY'S ROAD","","","JUNCTION CITY","KS","66441","GEARY","7852103301","Spending per Hospital Patient with Medicare","0.92",""
"190175","RIVER PARISHES HOSPITAL","500 RUE DE SANTE","","","LAPLACE","LA","70068","ST JOHN THE BAPTIST","9856527000","Spending per Hospital Patient with Medicare","1.12",""
"370153","ELKVIEW GENERAL HOSPITAL","429 WEST ELM STREET","","","HOBART","OK","73651","KIOWA","5807263324","Spending per Hospital Patient with Medicare","0.83",""
"440148","STONES RIVER HOSPITAL AND DEKALB COMMUNITY HOSP","520 W MAIN ST","","","SMITHVILLE","TN","37166","DEKALB","6152155000","Spending per Hospital Patient with Medicare","0.91",""
"150045","DEKALB HEALTH","1316 E SEVENTH ST","","","AUBURN","IN","46706","DE KALB","2609254600","Spending per Hospital Patient with Medicare","1.02",""
"450872","USMD HOSPITAL AT ARLINGTON L P","801 W INTERSTATE 20","","","ARLINGTON","TX","76017","TARRANT","8174723400","Spending per Hospital Patient with Medicare","0.99",""
"190145","LASALLE GENERAL HOSPITAL","187 NINTH ST/HWY 84 WEST","","","JENA","LA","71342","LA SALLE","3189929200","Spending per Hospital Patient with Medicare","0.88",""
"450411","EASTLAND MEMORIAL HOSPITAL","304 S DAUGHERTY","","","EASTLAND","TX","76448","EASTLAND","2546292601","Spending per Hospital Patient with Medicare","1.02",""
"510053","ST JOSEPH HOSPITAL","1 AMALIA DRIVE","","","BUCKHANNON","WV","26201","UPSHUR","3044722000","Spending per Hospital Patient with Medicare","0.93",""
"150129","WESTVIEW HOSPITAL","3630 GUION RD","","","INDIANAPOLIS","IN","46222","MARION","3179207288","Spending per Hospital Patient with Medicare","1.03",""
"450108","CONNALLY MEMORIAL MEDICAL CENTER","499 10TH STREET","","","FLORESVILLE","TX","78114","WILSON","8303931300","Spending per Hospital Patient with Medicare","0.98",""
"460049","THE ORTHOPEDIC SPECIALTY HOSPITAL","5848 SOUTH 300 EAST","","","MURRAY","UT","84107","SALT LAKE","8013144100","Spending per Hospital Patient with Medicare","0.96",""
"370203","COMMUNITY HOSPITAL","3100 SOUTHWEST 89TH STREET","","","OKLAHOMA CITY","OK","73159","OKLAHOMA","4056028100","Spending per Hospital Patient with Medicare","1.00",""
"240076","BUFFALO HOSPITAL","303 CATLIN ST","","","BUFFALO","MN","55313","WRIGHT","7636841212","Spending per Hospital Patient with Medicare","0.88",""
"240084","ESSENTIA HEALTH VIRGINIA","901 9TH STREET NORTH","","","VIRGINIA","MN","55792","SAINT LOUIS","2187413340","Spending per Hospital Patient with Medicare","0.87",""
"360071","VAN WERT COUNTY HOSPITAL","1250 S WASHINGTON STREET","","","VAN WERT","OH","45891","VAN WERT","4192388627","Spending per Hospital Patient with Medicare","0.96",""
"100130","LAKESIDE MEDICAL CENTER","39200 HOOKER HWY","","","BELLE GLADE","FL","33430","PALM BEACH","5619966571","Spending per Hospital Patient with Medicare","0.96",""
"170094","COFFEY COUNTY HOSPITAL","801 NORTH 4TH STREET","","","BURLINGTON","KS","66839","COFFEY","6203642121","Spending per Hospital Patient with Medicare","0.86",""
"240069","OWATONNA HOSPITAL","2250 26TH STREET NORTHWEST","","","OWATONNA","MN","55060","STEELE","5074513850","Spending per Hospital Patient with Medicare","0.87",""
"010047","GEORGIANA MEDICAL CENTER","515 N MIRANDA ST","","","GEORGIANA","AL","36033","BUTLER","3343762205","Spending per Hospital Patient with Medicare","1.00",""
"390314","COORDINATED HEALTH ORTHOPEDIC HOSPITAL","2310 HIGHLAND AVENUE","","","BETHLEHEM","PA","18017","LEHIGH","6106914300","Spending per Hospital Patient with Medicare","1.01",""
"040152","PHYSICIANS' SPECIALTY HOSPITAL","3873 NORTH PARKVIEW DRIVE","","","FAYETTEVILLE","AR","72703","WASHINGTON","4795717002","Spending per Hospital Patient with Medicare","1.03",""
"320074","LOVELACE WESTSIDE HOSPITAL","10501 GOLF COURSE ROAD NW","","","ALBUQUERQUE","NM","87114","BERNALILLO","5057272001","Spending per Hospital Patient with Medicare","0.97",""
"440070","DECATUR COUNTY GENERAL HOSPITAL","969 TENNESSEE AVE S","","","PARSONS","TN","38363","DECATUR","7318473031","Spending per Hospital Patient with Medicare","1.03",""
"530011","MEMORIAL HOSPITAL SWEETWATER COUNTY","1200 COLLEGE DRIVE","","","ROCK SPRINGS","WY","82901","SWEETWATER","3073623711","Spending per Hospital Patient with Medicare","0.90",""
"010044","MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH","","","HAMILTON","AL","35570","MARION","2059216200","Spending per Hospital Patient with Medicare","0.86",""
"260034","BATES COUNTY MEMORIAL HOSPITAL","615 W NURSERY ST","","","BUTLER","MO","64730","BATES","6602007000","Spending per Hospital Patient with Medicare","0.94",""
"670006","THE HOSPITAL AT WESTLAKE MEDICAL CENTER","5656 BEE CAVES ROAD, SUITE M-302","","","AUSTIN","TX","78746","TRAVIS","5123270000","Spending per Hospital Patient with Medicare","1.01",""
"230174","NORTH OTTAWA COMMUNITY HOSPITAL","1309 SHELDON RD","","","GRAND HAVEN","MI","49417","OTTAWA","6168423600","Spending per Hospital Patient with Medicare","0.93",""
"450055","ROLLING PLAINS MEMORIAL HOSPITAL","200 E ARIZONA","","","SWEETWATER","TX","79556","NOLAN","3252351701","Spending per Hospital Patient with Medicare","0.93",""
"360107","BELLEVUE HOSPITAL","1400 WEST MAIN STREET","","","BELLEVUE","OH","44811","SANDUSKY","4194834040","Spending per Hospital Patient with Medicare","1.01",""
"440001","UNICOI COUNTY MEMORIAL HOSPITAL","GREENWAY CIRCLE","","","ERWIN","TN","37650","UNICOI","4237433141","Spending per Hospital Patient with Medicare","0.97",""
"500060","CASCADE VALLEY HOSPITAL","330 S STILLAGUAMISH AVE","","","ARLINGTON","WA","98223","SNOHOMISH","3604352133","Spending per Hospital Patient with Medicare","0.93",""
"180115","ROCKCASTLE REG HOSPITAL & RESPIRATORY CARE CTR","145 NEWCOMB AVENUE","","","MOUNT VERNON","KY","40456","ROCKCASTLE","6062562195","Spending per Hospital Patient with Medicare","0.95",""
"190278","SPECIALISTS HOSPITAL SHREVEPORT","1500 LINE AVENUE","","","SHREVEPORT","LA","71101","CADDO","3182133800","Spending per Hospital Patient with Medicare","0.99",""
"520194","ORTHOPAEDIC HSPTL OF WI","475 W RIVER WOODS PKWY","","","GLENDALE","WI","53212","MILWAUKEE","4149616800","Spending per Hospital Patient with Medicare","0.86",""
"390062","NASON HOSPITAL","105 NASON DRIVE","","","ROARING SPRING","PA","16673","BLAIR","8142242141","Spending per Hospital Patient with Medicare","1.11",""
"390071","LOCK HAVEN HOSPITAL","24 CREE DRIVE","","","LOCK HAVEN","PA","17745","CLINTON","5708935000","Spending per Hospital Patient with Medicare","0.89",""
"390008","ELLWOOD CITY HOSPITAL","724 PERSHING STREET","","","ELLWOOD CITY","PA","16117","LAWRENCE","7247520081","Spending per Hospital Patient with Medicare","0.96",""
"430008","BROOKINGS HOSPITAL","300 22ND AVE","","","BROOKINGS","SD","57006","BROOKINGS","6056967701","Spending per Hospital Patient with Medicare","0.84",""
"030073","TUBA CITY REGIONAL HEALTH CARE CORPORATION","PO BOX 600","","","TUBA CITY","AZ","86045","COCONINO","9282832501","Spending per Hospital Patient with Medicare","0.72",""
"420104","MOUNT PLEASANT HOSPITAL","3500 HIGHWAY 17 NORTH","","","MOUNT PLEASANT","SC","29466","CHARLESTON","8437242954","Spending per Hospital Patient with Medicare","0.98",""
"030001","MARYVALE HOSPITAL","5102 WEST CAMPBELL AVENUE","","","PHOENIX","AZ","85031","MARICOPA","6238485000","Spending per Hospital Patient with Medicare","0.97",""
