"State","Condition","Measure Name","Measure Code","Score"
"AK","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"AL","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"AR","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"AS","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","Not Available"
"AZ","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"CA","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"CO","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"CT","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"DC","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","96"
"DE","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"FL","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"GA","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"GU","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","46"
"HI","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"IA","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"ID","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"IL","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"IN","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"KS","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"KY","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"LA","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"MA","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"MD","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"ME","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","99"
"MI","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"MN","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"MO","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"MP","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","Not Available"
"MS","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"MT","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"NC","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"ND","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"NE","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"NH","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"NJ","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"NM","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"NV","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"NY","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"OH","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"OK","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","96"
"OR","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","96"
"PA","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","99"
"PR","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","87"
"RI","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"SC","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"SD","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"TN","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"TX","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"UT","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"VA","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"VI","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","92"
"VT","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"WA","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"WI","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"WV","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"WY","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","95"
"AK","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"AL","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"AR","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"AS","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","Not Available"
"AZ","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"CA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"CO","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"CT","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"DC","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"DE","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"FL","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"GA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"GU","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","67"
"HI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"IA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"ID","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"IL","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"IN","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"KS","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"KY","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"LA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"MA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"MD","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"ME","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","98"
"MI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"MN","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"MO","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","94"
"MP","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","Not Available"
"MS","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"MT","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"NC","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","98"
"ND","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"NE","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"NH","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"NJ","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"NM","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"NV","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"NY","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"OH","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"OK","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","94"
"OR","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"PA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","98"
"PR","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","89"
"RI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","94"
"SC","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"SD","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","94"
"TN","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"TX","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"UT","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"VA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"VI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"VT","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"WA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"WI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"WV","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"WY","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","93"
"AK","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"AL","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"AR","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"AS","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","Not Available"
"AZ","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"CA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"CO","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"CT","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"DC","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"DE","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"FL","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"GA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"GU","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","39"
"HI","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"IA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"ID","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"IL","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"IN","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"KS","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"KY","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"LA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"MA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"MD","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"ME","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"MI","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"MN","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"MO","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"MP","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","Not Available"
"MS","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"MT","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"NC","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"ND","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"NE","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"NH","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"NJ","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"NM","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"NV","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"NY","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"OH","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"OK","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"OR","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"PA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"PR","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","97"
"RI","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"SC","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"SD","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"TN","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"TX","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"UT","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"VA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"VI","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","98"
"VT","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"WA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"WI","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"WV","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
