"Provider Number","Hospital Name","State","Measure Code","Measure Name","Measure Response"
"'251315'","BAPTIST MEDICAL CENTER-LEAKE","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'251316'","H C WATKINS MEMORIAL HOSPITAL INC","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'251318'","NORTH SUNFLOWER MEDICAL CENTER CAH","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'251319'","HOLMES COUNTY HOSPITAL AND CLINICS","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'251320'","CLAIBORNE COUNTY HOSPITAL","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'251322'","LAIRD HOSPITAL INC","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'251323'","SCOTT REGIONAL HOSPITAL CAH","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'251324'","WALTHALL COUNTY GENERAL HOSPITAL CAH","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'251325'","COVINGTON COUNTY HOSPITAL CAH","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'251327'","HARDY WILSON MEMORIAL HOSPITAL CAH","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'251329'","GREENE COUNTY HOSPITAL CAH","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'251330'","FRANKLIN COUNTY MEMORIAL HOSPITAL","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'251331'","CALHOUN HEALTH SERVICES","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'251332'","PIONEER HEALTH SERVICES OF NEWTON","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'251333'","PEARL RIVER COUNTY HOSPITAL","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'251334'","PIONEER COMMUNITY HOSPITAL OF CHOCTAW- CAH","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'251335'","JOHN C STENNIS MEMORIAL HOSPITAL","MS","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260001'","MERCY HOSPITAL JOPLIN","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'260004'","COOPER COUNTY MEMORIAL HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260005'","SSM ST JOSEPH HEALTH CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260006'","HEARTLAND REGIONAL MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260009'","BOTHWELL REGIONAL HEALTH CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260011'","ST MARYS HEALTH CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260015'","TWIN RIVERS REGIONAL MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260017'","PHELPS COUNTY REGIONAL MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260020'","MERCY HOSPITAL ST LOUIS","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260022'","NORTHEAST REGIONAL MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260023'","MERCY HOSPITAL JEFFERSON","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260024'","TEXAS COUNTY MEMORIAL HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260025'","HANNIBAL REGIONAL HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260027'","RESEARCH MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260032'","BARNES JEWISH HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260034'","BATES COUNTY MEMORIAL HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260040'","COX MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260047'","CAPITAL REGION MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260048'","TRUMAN MEDICAL CENTER HOSPITAL HILL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260050'","ST FRANCIS HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260052'","MERCY HOSPITAL WASHINGTON","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260057'","CAMERON REGIONAL MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260059'","MERCY HOSPITAL LEBANON","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260061'","NEVADA REGIONAL MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260062'","ST LUKES NORTHLAND HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260064'","AUDRAIN MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260065'","MERCY HOSPITAL SPRINGFIELD","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260068'","BOONE HOSPITAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260070'","PEMISCOT MEMORIAL HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260074'","MOBERLY REGIONAL MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260077'","ST ANTHONY'S MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260078'","OZARKS MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260080'","SOUTHEAST HEALTH CENTER OF RIPLEY COUNTY","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260081'","SSM ST CLARE HEALTH CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260085'","ST JOSEPH MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260091'","SSM ST MARYS HEALTH CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260094'","COX MEDICAL CENTER BRANSON","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260095'","CENTERPOINT MEDICAL CENTER OF INDEPENDENCE, LLC","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260096'","NORTH KANSAS CITY HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260097'","WESTERN MISSOURI MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260102'","TRUMAN MEDICAL CENTER LAKEWOOD","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260104'","SSM DEPAUL HEALTH CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260105'","ST LOUIS UNIVERSITY HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260108'","MISSOURI BAPTIST MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260110'","SOUTHEAST MISSOURI HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260113'","MISSOURI DELTA MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260116'","MINERAL AREA REGIONAL MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260119'","POPLAR BLUFF REGIONAL MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260137'","FREEMAN HEALTH SYSTEM - FREEMAN WEST","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260138'","ST LUKES HOSPITAL OF KANSAS CITY","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260141'","UNIVERSITY OF MISSOURI HEALTH CARE","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260142'","FITZGIBBON MEMORIAL HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260147'","SAC-OSAGE HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260160'","SOUTHEASTHEALTH CENTER OF STODDARD COUNTY","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260162'","BARNES-JEWISH WEST COUNTY HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260163'","PARKLAND HEALTH CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260175'","GOLDEN VALLEY MEMORIAL HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260176'","DES PERES HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260177'","LIBERTY HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260179'","ST LUKES HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260180'","CHRISTIAN HOSPITAL NORTHEAST","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260183'","SAINT FRANCIS MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260186'","LAKE REGIONAL HEALTH SYSTEM","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260190'","LEE'S SUMMIT MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260191'","BARNES-JEWISH ST PETERS HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260193'","ST MARY'S MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260195'","CITIZENS MEMORIAL HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260200'","SSM ST JOSEPH HOSPITAL WEST","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260207'","OZARKS COMMUNITY HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260209'","CALLAWAY COMMUNITY HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260210'","ST ALEXIUS HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260214'","BELTON REGIONAL MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260216'","SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'260219'","PROGRESS WEST HEALTHCARE CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'260228'","MERCY MCCUNE BROOKS HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'261303'","COMMUNITY HOSPITAL ASSOCIATION","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'261306'","SULLIVAN COUNTY MEMORIAL HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'261309'","WRIGHT MEMORIAL HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'261320'","LAFAYETTE REGIONAL HEALTH CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'261321'","HEDRICK MEDICAL CENTER","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'261330'","STE GENEVIEVE COUNTY MEMORIAL HOSPITAL","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'261337'","MISSOURI BAPTIST HOSPITAL SULLIVAN","MO","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'270003'","ST PETER'S HOSPITAL","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'270004'","BILLINGS CLINIC HOSPITAL","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'270012'","BENEFIS HOSPITALS INC","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'270014'","ST PATRICK HOSPITAL","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'270017'","ST JAMES HEALTHCARE","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'270023'","COMMUNITY MEDICAL CENTER INC","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'270032'","NORTHERN MONTANA HOSPITAL","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'270049'","ST VINCENT HEALTHCARE","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'270051'","KALISPELL REGIONAL MEDICAL CENTER","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'270057'","BOZEMAN DEACONESS HOSPITAL","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'270086'","GREAT FALLS CLINIC MEDICAL CENTER","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'270087'","HEALTH CENTER NORTHWEST","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'271302'","DAHL MEMORIAL HEALTHCARE ASSOC","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'271305'","MCCONE COUNTY HEALTH CENTER","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'271316'","FRANCES MAHON DEACONESS HOSPITAL","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'271318'","BARRETT MEMORIAL HOSPITAL","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'271320'","ST JOHN'S LUTHERAN HOSPITAL","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'271321'","WHEATLAND MEMORIAL HOSPITAL","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'271336'","NORTH VALLEY HOSPITAL","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'271338'","BIG HORN CO MEMORIAL HOSPITAL","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'271343'","PROVIDENCE ST JOSEPH MEDICAL CENTER","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'271344'","SIDNEY HEALTH CENTER","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'271345'","CENTRAL MONTANA MEDICAL CENTER","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'271346'","ROUNDUP MEMORIAL HEALTHCARE","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'271347'","HOLY ROSARY HEALTHCARE","MT","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'280003'","BRYAN MEDICAL CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280009'","GOOD SAMARITAN HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280013'","THE NEBRASKA MEDICAL CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'280020'","SAINT ELIZABETH REGIONAL MEDICAL CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'280023'","ST FRANCIS MEDICAL CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'280030'","ALEGENT CREIGHTON HEALTH CREIGHTON UNIVERSITY MEDI","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'280032'","MARY LANNING HEALTHCARE","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280040'","THE NEBRASKA METHODIST HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280060'","ALEGENT HEALTH BERGAN MERCY MEDICAL CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280061'","REGIONAL WEST MEDICAL CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280065'","GREAT PLAINS REGIONAL MEDICAL CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280077'","FREMONT AREA MEDICAL CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280081'","ALEGENT HEALTH IMMANUEL MEDICAL CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280105'","ALEGENT HEALTH MIDLANDS HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280111'","COLUMBUS COMMUNITY HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'280125'","FAITH REGIONAL HEALTH SERVICES","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280127'","LINCOLN SURGICAL HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'280128'","NEBRASKA HEART HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280129'","NEBRASKA ORTHOPAEDIC HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280130'","ALEGENT HEALTH LAKESIDE HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'280131'","MIDWEST SURGICAL HOSPITAL LLC","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'280132'","BELLEVUE MEDICAL CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'280133'","NEBRASKA SPINE HOSPITAL, LLC","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'281300'","HARLAN COUNTY HEALTH SYSTEM","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'281301'","FILLMORE COUNTY HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281302'","PAWNEE COUNTY MEMORIAL HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'281303'","NIOBRARA VALLEY HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'281304'","THAYER COUNTY HEALTH SERVICES","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'281305'","KIMBALL HEALTH SERVICES","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'281306'","KEARNEY COUNTY HEALTH SERVICES HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'281307'","SAUNDERS MEDICAL CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281308'","HENDERSON HEALTH CARE SERVICES","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281310'","GARDEN COUNTY HEALTH SERVICES","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'281311'","FRANKLIN COUNTY MEMORIAL HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281312'","GENOA COMMUNITY HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'281313'","GOTHENBURG MEMORIAL HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281314'","ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'281315'","BRODSTONE MEMORIAL HOSP","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'281316'","WEBSTER COUNTY COMMUNITY HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281317'","TILDEN COMMUNITY HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'281318'","MORRILL COUNTY COMMUNITY HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'281319'","JEFFERSON COMMUNITY HEALTH CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281320'","MEMORIAL HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281321'","OAKLAND MERCY HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281322'","ST FRANCIS MEMORIAL HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281323'","ALEGENT HEALTH MEMORIAL HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281324'","NEMAHA COUNTY HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281325'","BROWN COUNTY HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'281326'","ANTELOPE MEMORIAL HOSPITAL","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'281364'","BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'281365'","JENNIE M MELHAM MEMORIAL MEDICAL CENTER","NE","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available"
"'290001'","RENOWN REGIONAL MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290003'","SUNRISE HOSPITAL AND MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290005'","NORTH VISTA HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290006'","BANNER CHURCHILL COMMUNITY HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290007'","UMC OF SOUTHERN NEVADA","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'290008'","NORTHEASTERN NEVADA REGIONAL HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'290009'","SAINT MARY'S REGIONAL MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290012'","ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'290019'","CARSON TAHOE REGIONAL MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290020'","NYE REGIONAL MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'290021'","VALLEY HOSPITAL MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290022'","DESERT SPRINGS HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290032'","NORTHERN NEVADA MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290039'","MOUNTAINVIEW HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290041'","SUMMERLIN HOSPITAL MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290045'","ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'290046'","SPRING VALLEY HOSPITAL MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290047'","SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290049'","RENOWN SOUTH MEADOWS MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'290051'","SIERRA SURGERY HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'290053'","ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'290054'","CENTENNIAL HILLS HOSPITAL MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'291300'","MOUNT GRANT GENERAL HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'291301'","INCLINE VILLAGE HEALTH CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'291302'","WILLIAM BEE RIRIE HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'291303'","BATTLE MOUNTAIN GENERAL HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'291304'","PERSHING GENERAL HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'291306'","CARSON VALLEY MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'291307'","MESA VIEW REGIONAL HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'291308'","HUMBOLDT GENERAL HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'291309'","BOULDER CITY HOSPITAL","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'291311'","DESERT VIEW REGIONAL MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
"'291312'","GROVER C DILS MEDICAL CENTER","NV","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No"
"'300001'","CONCORD HOSPITAL","NH","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes"
