"State","Condition","Measure Name","State Average"
"ND","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","88"
"ND","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","89"
"ND","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","70"
"ND","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","71"
"ND","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","89"
"NE","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"NE","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"NE","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","96"
"NE","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","93"
"NE","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","89"
"NE","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","93"
"NE","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","95"
"NE","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","56"
"NE","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","84"
"NE","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","88"
"NE","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"NE","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","73"
"NE","Heart Failure","Heart Failure Patients Given Discharge Instructions","56"
"NE","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","76"
"NE","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","74"
"NE","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","80"
"NE","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","96"
"NE","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NE","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","67"
"NE","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","91"
"NE","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","93"
"NE","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","89"
"NE","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","94"
"NE","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","75"
"NE","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","77"
"NE","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","90"
"NH","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"NH","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"NH","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","94"
"NH","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","96"
"NH","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"NH","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","96"
"NH","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","98"
"NH","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","30"
"NH","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","73"
"NH","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","88"
"NH","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92"
"NH","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","95"
"NH","Heart Failure","Heart Failure Patients Given Discharge Instructions","79"
"NH","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","95"
"NH","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","86"
"NH","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","91"
"NH","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","97"
"NH","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NH","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","95"
"NH","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","92"
"NH","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","94"
"NH","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","93"
"NH","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","96"
"NH","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","89"
"NH","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","91"
"NH","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","91"
"NJ","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"NJ","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"NJ","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","91"
"NJ","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","98"
"NJ","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"NJ","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","96"
"NJ","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","97"
"NJ","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","46"
"NJ","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","64"
"NJ","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","96"
"NJ","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","91"
"NJ","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","97"
"NJ","Heart Failure","Heart Failure Patients Given Discharge Instructions","84"
"NJ","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","97"
"NJ","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","86"
"NJ","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","90"
"NJ","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","95"
"NJ","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NJ","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","96"
"NJ","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","92"
"NJ","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","93"
"NJ","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","91"
"NJ","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","94"
"NJ","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","80"
"NJ","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","84"
"NJ","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","87"
"NM","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"NM","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"NM","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","81"
"NM","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","93"
"NM","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","85"
"NM","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","80"
"NM","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","81"
"NM","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","49"
"NM","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","56"
"NM","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","76"
"NM","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"NM","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","69"
"NM","Heart Failure","Heart Failure Patients Given Discharge Instructions","45"
"NM","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","71"
"NM","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","65"
"NM","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","71"
"NM","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","89"
"NM","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"NM","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","73"
"NM","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","78"
"NM","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","88"
"NM","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","78"
"NM","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","88"
"NM","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","61"
"NM","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","67"
"NM","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","80"
"NV","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"NV","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"NV","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90"
"NV","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","96"
"NV","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","92"
"NV","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","90"
"NV","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","93"
"NV","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","55"
"NV","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","42"
"NV","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","93"
"NV","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","80"
"NV","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","82"
"NV","Heart Failure","Heart Failure Patients Given Discharge Instructions","53"
"NV","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","75"
"NV","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","62"
"NV","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","67"
"NV","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","90"
"NV","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NV","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","85"
"NV","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","86"
"NV","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","86"
"NV","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","81"
"NV","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","87"
"NV","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","79"
"NV","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","83"
"NV","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","70"
"NY","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"NY","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"NY","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"NY","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","97"
"NY","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"NY","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","94"
"NY","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","95"
"NY","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","41"
"NY","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","71"
"NY","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","93"
"NY","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","89"
"NY","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","94"
"NY","Heart Failure","Heart Failure Patients Given Discharge Instructions","77"
"NY","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","94"
"NY","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","80"
"NY","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","82"
"NY","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","93"
"NY","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NY","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","90"
"NY","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","89"
"NY","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","88"
"NY","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","89"
"NY","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","93"
"NY","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","83"
"NY","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","87"
"NY","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","83"
"OH","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"OH","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"OH","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"OH","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","94"
"OH","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","93"
"OH","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","91"
"OH","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"OH","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","44"
"OH","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","68"
"OH","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","96"
"OH","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"OH","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","93"
"OH","Heart Failure","Heart Failure Patients Given Discharge Instructions","80"
"OH","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","94"
"OH","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","81"
"OH","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","85"
"OH","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","95"
"OH","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"OH","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","92"
"OH","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","89"
"OH","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"OH","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","88"
"OH","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","94"
"OH","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","84"
"OH","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","86"
"OH","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","85"
"OK","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"OK","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"OK","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86"
"OK","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","86"
"OK","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","85"
"OK","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","73"
"OK","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","80"
"OK","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","34"
"OK","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","70"
"OK","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","88"
"OK","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"OK","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","73"
"OK","Heart Failure","Heart Failure Patients Given Discharge Instructions","58"
"OK","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","78"
"OK","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","75"
"OK","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","75"
"OK","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94"
"OK","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"OK","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","79"
"OK","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","83"
"OK","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"OK","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","78"
"OK","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","84"
"OK","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","68"
"OK","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","71"
"OK","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","84"
"OR","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"OR","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"OR","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92"
"OR","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","96"
"OR","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"OR","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","94"
"OR","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","92"
"OR","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","37"
"OR","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","70"
"OR","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","87"
"OR","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86"
"OR","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","83"
"OR","Heart Failure","Heart Failure Patients Given Discharge Instructions","59"
"OR","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","80"
"OR","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","71"
"OR","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","75"
"OR","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","96"
"OR","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"OR","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","81"
"OR","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","89"
"OR","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"OR","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","80"
"OR","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","90"
"OR","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","76"
"OR","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","78"
"OR","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","81"
"PA","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"PA","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"PA","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"PA","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","95"
"PA","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","94"
"PA","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","92"
"PA","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"PA","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","31"
"PA","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","68"
"PA","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","92"
"PA","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"PA","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","92"
"PA","Heart Failure","Heart Failure Patients Given Discharge Instructions","72"
"PA","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","91"
"PA","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","77"
"PA","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","83"
"PA","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94"
"PA","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"PA","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","90"
"PA","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","88"
"PA","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"PA","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","85"
"PA","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","93"
"PA","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","83"
"PA","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","87"
"PA","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","81"
"PR","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"PR","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"PR","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"PR","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","88"
"PR","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","79"
"PR","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","79"
"PR","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","80"
"PR","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","45"
