"State","Condition","Measure Name","State Average"
"WA","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","69"
"WA","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","77"
"WA","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","77"
"WA","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","74"
"WI","Heart Attack","Patients Given Aspirin at Arrival","95"
"WI","Heart Attack","Patients Given Aspirin at Discharge","94"
"WI","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"WI","Heart Attack","Patients Given Beta Blocker at Discharge","92"
"WI","Heart Attack","Patients Given Beta Blocker at Arrival","90"
"WI","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","84"
"WI","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"WI","Pneumonia","Patients Given Oxygenation Assessment","100"
"WI","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","70"
"WI","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","86"
"WI","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","96"
"WI","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","17"
"WI","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","72"
"WI","Heart Failure","Patients Given Discharge Instructions","66"
"WI","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","78"
"WI","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","87"
"WI","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","78"
"WI","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","85"
"WI","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","77"
"WI","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","73"
"WV","Heart Attack","Patients Given Aspirin at Arrival","90"
"WV","Heart Attack","Patients Given Aspirin at Discharge","84"
"WV","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","69"
"WV","Heart Attack","Patients Given Beta Blocker at Discharge","84"
"WV","Heart Attack","Patients Given Beta Blocker at Arrival","85"
"WV","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","78"
"WV","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","80"
"WV","Pneumonia","Patients Given Oxygenation Assessment","98"
"WV","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","61"
"WV","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","76"
"WV","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","85"
"WV","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","31"
"WV","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","80"
"WV","Heart Failure","Patients Given Discharge Instructions","65"
"WV","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","68"
"WV","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","81"
"WV","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","78"
"WV","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","77"
"WV","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","69"
"WV","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","71"
"WY","Heart Attack","Patients Given Aspirin at Arrival","94"
"WY","Heart Attack","Patients Given Aspirin at Discharge","91"
"WY","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","77"
"WY","Heart Attack","Patients Given Beta Blocker at Discharge","92"
"WY","Heart Attack","Patients Given Beta Blocker at Arrival","88"
"WY","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","55"
"WY","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","67"
"WY","Pneumonia","Patients Given Oxygenation Assessment","99"
"WY","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","66"
"WY","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","86"
"WY","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","60"
"WY","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","30"
"WY","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","73"
"WY","Heart Failure","Patients Given Discharge Instructions","50"
"WY","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","54"
"WY","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","83"
"WY","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","65"
"WY","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","80"
"WY","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","66"
"WY","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","72"
