"Provider Number","Hospital Name","State","Measure Code","Measure Name","Measure Response"
"'400111'","HOSPITAL SAN CARLOS BORROMEO","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400112'","HOSPITAL UPR, DR  FEDERICO TRILLA","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400113'","HOSPITAL SAN CRISTOBAL","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400114'","MANATI MEDICAL CENTER DR OTERO LOPEZ","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400115'","CENTRO MEDICO WILMA N VAZQUEZ","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400117'","HOSPITAL DR SUSONI INC","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400118'","DOCTORS' CENTER HOSPITAL, INC","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400120'","HIMA SAN PABLO-CAGUAS","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400121'","HOSPITAL SAN GERARDO","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400123'","HOSPITAL PEREA","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400124'","CENTRO CARDIOVASCULAR","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400125'","HIMA-SAN PABLO FAJARDO","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400126'","HOSPITAL METROPOLITANO SAN GERMAN","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400127'","ADMIN DE SERVICIOS MEDICOS  PUERTO RIC","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'400128'","HOSPITAL PAVIA HATO REY, INC","PR","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'410001'","MEMORIAL HOSPITAL OF RHODE ISLAND","RI","SM_PART_NURSE","Nursing Care Registry","Yes"
"'410004'","ROGER WILLIAMS MEDICAL CENTER","RI","SM_PART_NURSE","Nursing Care Registry","Yes"
"'410005'","ST JOSEPH HEALTH SERVICES OF RI","RI","SM_PART_NURSE","Nursing Care Registry","No"
"'410006'","NEWPORT HOSPITAL","RI","SM_PART_NURSE","Nursing Care Registry","Yes"
"'410007'","RHODE ISLAND HOSPITAL","RI","SM_PART_NURSE","Nursing Care Registry","Yes"
"'410008'","SOUTH COUNTY HOSPITAL INC","RI","SM_PART_NURSE","Nursing Care Registry","Yes"
"'410009'","KENT COUNTY MEMORIAL HOSPITAL","RI","SM_PART_NURSE","Nursing Care Registry","Yes"
"'410010'","WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND","RI","SM_PART_NURSE","Nursing Care Registry","No"
"'410011'","LANDMARK MEDICAL CENTER,  INC","RI","SM_PART_NURSE","Nursing Care Registry","No"
"'410012'","MIRIAM HOSPITAL","RI","SM_PART_NURSE","Nursing Care Registry","Yes"
"'410013'","WESTERLY HOSPITAL","RI","SM_PART_NURSE","Nursing Care Registry","No"
"'420002'","PIEDMONT MEDICAL CENTER","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420004'","MUSC MEDICAL CENTER","SC","SM_PART_NURSE","Nursing Care Registry","Yes"
"'420062'","CHESTERFIELD GENERAL HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420064'","LORIS COMMUNITY HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420065'","BON SECOURS-ST FRANCIS XAVIER HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","Yes"
"'420066'","LAKE CITY COMMUNITY HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420067'","BEAUFORT COUNTY MEMORIAL HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","Yes"
"'420068'","TRMC OF ORANGEBURG & CALHOUN","SC","SM_PART_NURSE","Nursing Care Registry","Yes"
"'420069'","CLARENDON MEMORIAL HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420070'","TUOMEY HEALTHCARE SYSTEM","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420071'","SELF REGIONAL HEALTHCARE","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420072'","HAMPTON REGIONAL MEDICAL CENTER","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420073'","LEXINGTON MEDICAL CENTER","SC","SM_PART_NURSE","Nursing Care Registry","Yes"
"'420078'","GREENVILLE MEMORIAL HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","Yes"
"'420079'","TRIDENT MEDICAL CENTER","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420080'","HILTON HEAD REGIONAL MEDICAL CENTER","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420082'","AIKEN REGIONAL MEDICAL CENTER","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420083'","MARY BLACK MEMORIAL HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420085'","GRAND STRAND REG MED CENTER","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420086'","PALMETTO HEALTH BAPTIST","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420087'","ROPER HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","Yes"
"'420089'","EAST COOPER MEDICAL CENTER","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420091'","CAROLINAS HOSPITAL SYSTEM","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420098'","WACCAMAW COMMUNITY HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420101'","COASTAL CAROLINA HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'420102'","PATEWOOD MEMORIAL HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","Yes"
"'420103'","VILLAGE HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'421301'","ABBEVILLE AREA MEDICAL CENTER","SC","SM_PART_NURSE","Nursing Care Registry","No"
"'421302'","FAIRFIELD MEMORIAL HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'421303'","WILLIAMSBURG REGIONAL HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'421304'","EDGEFIELD COUNTY HOSPITAL","SC","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'430005'","PRAIRIE LAKES HOSPITAL","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430008'","BROOKINGS HOSPITAL","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430012'","AVERA SACRED HEART HOSPITAL","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430013'","AVERA QUEEN OF PEACE","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430014'","AVERA ST LUKES","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430015'","ST MARYS HOSPITAL","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430016'","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","SD","SM_PART_NURSE","Nursing Care Registry","Yes"
"'430027'","SANFORD USD MEDICAL CENTER","SD","SM_PART_NURSE","Nursing Care Registry","Yes"
"'430048'","SPEARFISH REGIONAL HOSPITAL","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430060'","HOLY INFANT HOSPITAL","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430077'","RAPID CITY REGIONAL HOSPITAL","SD","SM_PART_NURSE","Nursing Care Registry","Yes"
"'430081'","PHS INDIAN HOSPITAL AT PINE RIDGE","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430082'","PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430083'","PHS INDIAN HOSPITAL AT EAGLE BUTTE","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430084'","PHS INDIAN HOSPITAL AT ROSEBUD","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430089'","SIOUXLAND SURGERY CENTER LP","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430090'","SIOUX FALLS SURGICAL HOSPITAL LLP","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430091'","BLACK HILLS SURGICAL HOSPITAL LLP","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430092'","DAKOTA PLAINS SURGICAL CENTER LLP","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430093'","SAME DAY SURGERY CENTER LLC","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430094'","SPEARFISH REGIONAL SURGERY CENTER","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430095'","AVERA HEART HOSPITAL OF SOUTH DAKOTA LLC","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'430096'","LEWIS AND CLARK SPECIALTY HOSPITAL","SD","SM_PART_NURSE","Nursing Care Registry","No"
"'431300'","MADISON COMMUNITY HOSPITAL - CRITICAL ACCESS HOSP","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431306'","PLATTE HEALTH CENTER - CRITICAL ACCESS HOSPITAL","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431310'","AVERA FLANDREAU MEDICAL CENTER HOSPITAL - CAH","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431315'","WAGNER COMMUNITY MEM HOSP - CRITICAL ACCESS HOSP","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431316'","COMMUNITY MEMORIAL HOSPITAL - CRITICAL ACCESS HOSP","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431317'","LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431320'","LEAD - DEADWOOD REGIONAL HOSPITAL - CAH","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431321'","STURGIS REGIONAL HOSPITAL","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431322'","FALL RIVER HOSPITAL - CRITICAL ACCESS HOSPITAL","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431323'","CUSTER REGIONAL HOSPITAL - CRITICAL ACCESS HOSP","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431324'","AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431325'","MOBRIDGE REGIONAL HOSPITAL - CRITICAL ACCESS HOSP","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431326'","MILBANK AREA HOSPITAL/AVERA HEALTH - CAH","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431329'","SANFORD MID-DAKOTA HOSPITAL - CAH","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431330'","AVERA ST BENEDICT HEALTH CENTER - CAH","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431331'","AVERA DELLS AREA HEALTH CENTER - CAH","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431332'","AVERA DESMET MEMORIAL HOSPITAL - CAH","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431334'","WINNER REGIONAL HEALTHCARE CENTER - CAH","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431335'","HURON REGIONAL MEDICAL CENTER","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431336'","SANFORD VERMILLION HOSPITAL","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431337'","AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'431338'","AVERA GREGORY HEALTHCARE CENTER","SD","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'440001'","UNICOI COUNTY MEMORIAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440002'","JACKSON-MADISON COUNTY GENERAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440003'","SUMNER REGIONAL MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440006'","SKYLINE MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440007'","UNITED REGIONAL MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440008'","HENDERSON COUNTY COMMUNITY HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440009'","CUMBERLAND MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440010'","WAYNE MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'521314'","LUTHER MIDELFORT- CHIPPEWA VALLEY MAYO HLTH SYSTEM","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521315'","LUTHER MIDELFORT- NORTHLAND MAYO HEALTH SYSTEM","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521316'","TRI COUNTY MEM HSPTL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521317'","CALUMET MEDICAL CTR","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521318'","LADD MEMORIAL HOSPTIAL, INC","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521319'","EDGERTON HOSPITAL AND HEALTH SERVICES","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521320'","TOMAH MEM HSPTL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521321'","RIPON MED CTR","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521322'","GRANT REG HLTH CTR","WI","SM_PART_NURSE","Nursing Care Registry","No"
"'521323'","MEMORIAL MEDICAL CTR","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521324'","MEMORIAL HEALTH CTR","WI","SM_PART_NURSE","Nursing Care Registry","No"
"'521325'","FLAMBEAU HSPTL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521326'","NEW LONDON FAMILY MED CTR","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521327'","WAUPUN MEM HSPTL","WI","SM_PART_NURSE","Nursing Care Registry","Yes"
"'521328'","RUSK COUNTY MEM HSPTL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521329'","ST MARYS HSPTL SUPERIOR","WI","SM_PART_NURSE","Nursing Care Registry","No"
"'521330'","PRAIRIE DU CHIEN MEM HSPTL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521331'","BURNETT MED CTR","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521332'","SPOONER HEALTH SYS","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521333'","BLACK RIVER MEM HSPTL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521334'","RIVERSIDE MED CTR","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521335'","HUDSON HOSPITAL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521336'","HAYWARD AREA MEMORIAL HOSPITAL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521337'","ST CROIX REG MED CTR","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521338'","COLUMBUS COM HSPTL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521339'","GOOD SAMARITAN HLTH CTR","WI","SM_PART_NURSE","Nursing Care Registry","No"
"'521340'","RED CEDAR MEDICAL CENTER-MAYO HEALTH SYS","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521341'","RICHLAND HSPTL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521342'","INDIANHEAD MED CTR","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521343'","STOUGHTON HSPTL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521344'","BOSCOBEL AREA HEALTH CARE","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521345'","WESTFIELDS HOSPITAL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521346'","SHAWANO MED CTR","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521347'","BALDWIN AREA MED CTR","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521348'","VERNON MEM HSPTL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521349'","RIVER FALLS AREA HSPTL","WI","SM_PART_NURSE","Nursing Care Registry","No"
"'521350'","LANGLADE HOSPITAL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521351'","REEDSBURG AREA MED CTR","WI","SM_PART_NURSE","Nursing Care Registry","No"
"'521352'","UPLAND HILLS HLTH","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521353'","CUMBERLAND MEMORIAL HOSPITAL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521354'","SOUTHWEST HEALTH CENTER INC","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521355'","BERLIN MEMORIAL HOSPITAL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521356'","OCONTO HOSPITAL & MEDICAL CENTER, INC","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521357'","MERCY WALWORTH HOSPITAL & MEDICAL CENTER","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521358'","DOOR COUNTY MEMORIAL HOSPITAL","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'521359'","MEMORIAL MED CTR","WI","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'530002'","CAMPBELL COUNTY MEMORIAL HOSPITAL","WY","SM_PART_NURSE","Nursing Care Registry","No"
"'530006'","SHERIDAN MEMORIAL HOSPITAL","WY","SM_PART_NURSE","Nursing Care Registry","No"
"'530008'","RIVERTON MEMORIAL HOSPITAL","WY","SM_PART_NURSE","Nursing Care Registry","No"
"'530010'","LANDER REGIONAL HOSPITAL","WY","SM_PART_NURSE","Nursing Care Registry","No"
"'440011'","BLOUNT MEMORIAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440012'","WELLMONT BRISTOL REGIONAL MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440015'","UNIVERSITY OF TN MEMORIAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440016'","BAPTIST MEMORIAL HOSPITAL HUNTINGDON","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440017'","WELLMONT HOLSTON VALLEY MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440018'","SYCAMORE SHOALS HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440020'","HILLSIDE HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440025'","LAUGHLIN MEMORIAL HOSPITAL, INC","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440029'","WILLIAMSON MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440030'","MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440031'","ROANE MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440032'","WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440033'","ST MARY'S MEDICAL CENTER OF CAMPBELL COUNTY","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440034'","METHODIST MEDICAL CENTER OF OAK RIDGE","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440035'","GATEWAY MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440039'","VANDERBILT UNIVERSITY HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440040'","PERRY COMMUNITY HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440046'","HORIZON MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440047'","GIBSON GENERAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440048'","BAPTIST MEMORIAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440049'","METHODIST HEALTHCARE MEMPHIS HOSPITALS","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440050'","TAKOMA REGIONAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440051'","MCNAIRY REGIONAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440053'","MIDDLE TENNESSEE MEDICAL CENTER INC","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440054'","WOODS MEMORIAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440056'","ST MARY'S JEFFERSON MEMORIAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440057'","CLAIBORNE COUNTY HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440058'","SOUTHERN TENNESSEE MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440059'","COOKEVILLE REGIONAL MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440060'","MILAN GENERAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440061'","VOLUNTEER COMMUNITY HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440063'","JOHNSON CITY MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440064'","GRANDVIEW MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440065'","NORTHCREST MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440067'","LAKEWAY REGIONAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440068'","ATHENS REGIONAL MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440070'","DECATUR COUNTY GENERAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440072'","DYERSBURG REGIONAL MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440073'","MAURY REGIONAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440081'","LECONTE MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440082'","ST THOMAS HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440083'","JAMESTOWN REGIONAL MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440084'","SWEETWATER HOSPITAL ASSOCIATION","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440091'","MEMORIAL HEALTHCARE SYSTEM, INC","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440102'","LINCOLN MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440104'","ERLANGER MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440105'","JOHNSON CITY SPECIALTY HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440109'","HARDIN MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440110'","FORT LOUDOUN MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440111'","METRO NASHVILLE GENERAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440115'","HUMBOLDT GENERAL HOSPITAL INC","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440120'","MERCY MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440125'","FORT SANDERS REGIONAL MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440130'","BAPTIST MEMORIAL HOSPITAL UNION CITY","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440131'","BAPTIST MEMORIAL HOSPITAL TIPTON","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440132'","HENRY COUNTY MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440133'","BAPTIST HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440137'","HERITAGE MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440141'","CUMBERLAND RIVER HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440144'","HARTON REGIONAL MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440147'","BAPTIST REHABILITATION GERMANTOWN","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440148'","DEKALB HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440150'","SUMMIT MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440151'","RIVER PARK HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440152'","REGIONAL MEDICAL CENTER AT MEMPHIS","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440153'","BAPTIST HOSPITAL OF COCKE COUNTY","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440156'","PARKRIDGE MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440159'","DELTA MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440161'","CENTENNIAL MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440162'","HEALTHSOUTH CHATTANOOGA REHAB HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440168'","METHODIST HEALTHCARE FAYETTE HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440173'","PARKWEST MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440174'","HAYWOOD PARK COMMUNITY HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440175'","CROCKETT HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440176'","INDIAN PATH MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440180'","JELLICO COMMUNITY HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440181'","BOLIVAR GENERAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440182'","MCKENZIE REGIONAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440183'","ST FRANCIS HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440184'","FRANKLIN WOODS COMMUNITY HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'440185'","SKYRIDGE MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440186'","RIVERVIEW REGIONAL MEDICAL CENTER NORTH","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440187'","LIVINGSTON REGIONAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440189'","REGIONAL HOSPITAL OF JACKSON","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440192'","WHITE COUNTY COMMUNITY HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440193'","UNIVERSITY MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440194'","HENDERSONVILLE MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440197'","SOUTHERN HILLS MEDICAL CTR","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440200'","STONES RIVER HOSPITAL & DEKALB COMMUNITY HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440218'","THE CENTER FOR SPINAL SURGERY","TN","SM_PART_NURSE","Nursing Care Registry","No"
