"State","Condition","Measure Name","Category","Number of Hospitals"
"ME","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"MN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"MO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"NE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"NV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"NH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"NJ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"NM","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"NY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
"NC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"ND","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"OH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"OK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"OR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"PA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"PR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"RI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"SC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"SD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"TN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"TX","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"UT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"VT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"VI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"VA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"WA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"WV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"WI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"WY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"AS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"GU","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MP","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"Nation","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","45"
"AL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","60"
"AK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","5"
"AZ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","43"
"AR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","37"
"CA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","228"
"CO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","33"
"CT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","22"
"DE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","4"
"DC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","5"
"FL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","147"
"GA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","84"
"HI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","12"
"ID","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","9"
"IL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","121"
"IN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","74"
"IA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","41"
"KS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","31"
"KY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","56"
"LA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","59"
"ME","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","32"
"MD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","42"
"MA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","51"
"MI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","83"
"MN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","42"
"MS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","36"
"MO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","62"
"MT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","9"
"NE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","18"
"NV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","17"
"NH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","20"
"NJ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","67"
"NM","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","17"
"NY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","154"
"NC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","82"
"ND","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","11"
"OH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","121"
"OK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","37"
"OR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","39"
"PA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","136"
"PR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","29"
"RI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","10"
"SC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","43"
"SD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","10"
"TN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","70"
"TX","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","200"
"UT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","13"
"VT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","12"
"VI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","1"
"VA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","71"
"WA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","41"
"WV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","34"
"WI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","60"
"WY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","2"
"AS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","0"
"GU","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","1"
"MP","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","0"
"Nation","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","No different than U.S. National Rate","2744"
"AL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AZ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"AR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"CA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","4"
"CO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"CT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","7"
"DE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"DC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"FL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","6"
"GA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"HI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"ID","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"IL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","5"
"IN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"IA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"KS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"KY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"LA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"ME","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"MA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","9"
"MI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","6"
"MN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"MS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"MT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"NV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"NJ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"NM","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"NY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","10"
"NC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"ND","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"OH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"OK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"OR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"PA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","4"
"PR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"RI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"SC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"SD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"TN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"TX","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","7"
"UT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"WA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"WV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"WI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","4"
"WY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"GU","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MP","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"Nation","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Better than U.S. National Rate","95"
"AL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","40"
"AK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","13"
"AZ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","26"
"AR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","32"
"CA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","99"
"CO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","31"
"CT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"DE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"DC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","2"
"FL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","26"
"GA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","58"
"HI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"ID","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","27"
"IL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","56"
"IN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","39"
"IA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","70"
"KS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","84"
"KY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","38"
"LA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","48"
"ME","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"MD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","2"
"MA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"MI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","38"
"MN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","81"
"MS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","49"
"MO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","46"
"MT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","38"
"NE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","61"
"NV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","13"
"NH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"NJ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"NM","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","23"
"NY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","19"
"NC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","22"
"ND","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","30"
"OH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","34"
"OK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","69"
"OR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","17"
"PA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","20"
"PR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","16"
"RI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"SC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","13"
"SD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","36"
"TN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","43"
"TX","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","134"
"UT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","24"
"VT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","2"
"VI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"VA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"WA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","41"
"WV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","16"
"WI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","54"
"WY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","24"
"AS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"GU","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"MP","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"Nation","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Number of Cases Too Small*","1685"
"AL","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"AK","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"AZ","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"AR","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","10"
"CA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","11"
"CO","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"CT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"DE","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"DC","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"FL","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","8"
"GA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"HI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"ID","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"IL","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","7"
"IN","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"IA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"KS","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"KY","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"LA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
"ME","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MD","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"MN","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MS","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","4"
"MO","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
"MT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"NE","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"NV","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"NH","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"NJ","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"NM","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"NY","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","7"
"NC","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"ND","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"OH","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","6"
"OK","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"OR","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","6"
"PA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","6"
"PR","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"RI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"SC","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","4"
"SD","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"TN","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","8"
"TX","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
