"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"UT","How often did nurses communicate well with patients?","H_COMP_1_SN_P","Nurses sometimes or never communicated well","4"
"VT","How often did nurses communicate well with patients?","H_COMP_1_SN_P","Nurses sometimes or never communicated well","3"
"VI","How often did nurses communicate well with patients?","H_COMP_1_SN_P","Nurses sometimes or never communicated well","4"
"VA","How often did nurses communicate well with patients?","H_COMP_1_SN_P","Nurses sometimes or never communicated well","6"
"WA","How often did nurses communicate well with patients?","H_COMP_1_SN_P","Nurses sometimes or never communicated well","5"
"WV","How often did nurses communicate well with patients?","H_COMP_1_SN_P","Nurses sometimes or never communicated well","6"
"WI","How often did nurses communicate well with patients?","H_COMP_1_SN_P","Nurses sometimes or never communicated well","3"
"WY","How often did nurses communicate well with patients?","H_COMP_1_SN_P","Nurses sometimes or never communicated well","4"
"AS","How often did nurses communicate well with patients?","H_COMP_1_SN_P","Nurses sometimes or never communicated well","N/A"
"GU","How often did nurses communicate well with patients?","H_COMP_1_SN_P","Nurses sometimes or never communicated well","N/A"
"MP","How often did nurses communicate well with patients?","H_COMP_1_SN_P","Nurses sometimes or never communicated well","N/A"
"AL","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","15"
"AK","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","22"
"AZ","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","21"
"AR","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","18"
"CA","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","22"
"CO","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","19"
"CT","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","19"
"DE","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","19"
"DC","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","22"
"FL","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","20"
"GA","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","18"
"HI","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","22"
"ID","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","19"
"IL","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","20"
"IN","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","18"
"IA","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","18"
"KS","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","19"
"KY","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","17"
"LA","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","14"
"ME","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","17"
"MD","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","21"
"MA","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","19"
"MI","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","19"
"MN","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","20"
"MS","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","16"
"MO","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","18"
"MT","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","21"
"NE","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","19"
"NV","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","22"
"NH","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","17"
"NJ","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","20"
"NM","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","21"
"NY","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","21"
"NC","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","16"
"ND","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","21"
"OH","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","19"
"OK","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","18"
"OR","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","21"
"PA","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","20"
"PR","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","N/A"
"RI","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","20"
"SC","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","17"
"SD","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","17"
"TN","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","18"
"TX","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","18"
"UT","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","21"
"VT","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","17"
"VI","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","22"
"VA","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","19"
"WA","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","22"
"WV","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","18"
"WI","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","18"
"WY","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","20"
"AS","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","N/A"
"GU","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","N/A"
"MP","How often did nurses communicate well with patients?","H_COMP_1_U_P","Nurses usually communicated well","N/A"
"AL","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","85"
"AK","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","78"
"AZ","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","76"
"AR","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","83"
"CA","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","76"
"CO","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","79"
"CT","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","78"
"DE","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","79"
"DC","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","76"
"FL","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","77"
"GA","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","82"
"HI","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","77"
"ID","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","82"
"IL","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","79"
"IN","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","81"
"IA","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","82"
"KS","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","82"
"KY","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","83"
"LA","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","86"
"ME","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","82"
"MD","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","77"
"MA","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","79"
"MI","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","79"
"MN","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","81"
"MS","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","85"
"MO","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","81"
"MT","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","78"
"NE","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","82"
"NV","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","73"
"NH","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","80"
"NJ","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","77"
"NM","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","76"
"NY","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","76"
"NC","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","83"
"ND","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","78"
"OH","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","78"
"OK","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","84"
"OR","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","79"
"PA","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","78"
"PR","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","N/A"
"RI","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","79"
"SC","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","83"
"SD","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","83"
"TN","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","83"
"TX","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","82"
"UT","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","81"
"VT","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","83"
"VI","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","84"
"VA","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","80"
"WA","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","78"
"WV","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","81"
"WI","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","82"
"WY","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","80"
"AS","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","N/A"
"GU","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","N/A"
"MP","How often did doctors communicate well with patients?","H_COMP_2_A_P","Doctors always communicated well","N/A"
"AL","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","3"
"AK","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"AZ","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","6"
"AR","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"CA","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","7"
"CO","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"CT","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"DE","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"DC","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","8"
"FL","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","7"
"GA","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"HI","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","6"
"ID","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"IL","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"IN","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"IA","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","3"
"KS","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","3"
"KY","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"LA","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","3"
"ME","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"MD","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","6"
"MA","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"MI","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"MN","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","3"
"MS","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"MO","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"MT","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"NE","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","3"
"NV","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","8"
"NH","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"NJ","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","6"
"NM","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","6"
"NY","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","6"
"NC","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"ND","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"OH","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"OK","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"OR","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"PA","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"PR","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","N/A"
"RI","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"SC","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"SD","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","3"
"TN","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"TX","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"UT","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","3"
"VT","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","3"
"VI","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"VA","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"WA","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"WV","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","5"
"WI","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","3"
"WY","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"AS","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","N/A"
"GU","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","N/A"
"MP","How often did doctors communicate well with patients?","H_COMP_2_SN_P","Doctors sometimes or never communicated well","N/A"
"AL","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","12"
"AK","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"AZ","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","18"
"AR","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"CA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"CO","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"CT","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"DE","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"DC","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"FL","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"GA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"HI","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"ID","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"IL","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"IN","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"IA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"KS","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"KY","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"LA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","11"
"ME","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"MD","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"MA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"MI","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"MN","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"MS","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","11"
"MO","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"MT","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"NE","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"NV","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","19"
"NH","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"NJ","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"NM","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","18"
"NY","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","18"
"NC","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"ND","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","18"
"OH","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"OK","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","12"
"OR","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"PA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"PR","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","N/A"
"RI","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"SC","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"SD","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"TN","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","13"
"TX","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"UT","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"VT","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"VI","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","11"
"VA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"WA","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","17"
"WV","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","14"
"WI","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","15"
"WY","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","16"
"AS","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","N/A"
"GU","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","N/A"
"MP","How often did doctors communicate well with patients?","H_COMP_2_U_P","Doctors usually communicated well","N/A"
"AL","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","12"
"AK","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","9"
"AZ","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","11"
"AR","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","11"
"CA","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","15"
"CO","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","9"
"CT","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","12"
"DE","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","12"
"DC","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","22"
"FL","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","15"
"GA","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","13"
"HI","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","16"
"ID","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","8"
"IL","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","12"
"IN","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","8"
"IA","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","7"
"KS","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","8"
"KY","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","10"
"LA","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","11"
"ME","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","7"
"MD","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","16"
"MA","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","10"
"MI","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","8"
"MN","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","6"
"MS","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","11"
"MO","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","9"
"MT","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","8"
"NE","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","6"
"NV","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","16"
"NH","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","8"
"NJ","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","16"
"NM","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","12"
"NY","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","16"
"NC","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","10"
"ND","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","9"
"OH","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","10"
"OK","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","9"
"OR","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","9"
"PA","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","11"
"PR","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","N/A"
"RI","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","12"
"SC","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","11"
"SD","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","5"
"TN","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","10"
"TX","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","11"
"UT","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","8"
"VT","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","6"
"VI","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","19"
"VA","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","12"
"WA","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","10"
"WV","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","11"
