"State","Condition","Measure Name","Category","Number of Hospitals"
"MA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","52"
"MD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","36"
"ME","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","21"
"MI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","68"
"MN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","30"
"MO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","56"
"MP","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","1"
"MS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","30"
"MT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","8"
"NC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","74"
"ND","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","7"
"NE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","18"
"NH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","15"
"NJ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","57"
"NM","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","11"
"NV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","17"
"NY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","129"
"OH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","96"
"OK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","33"
"OR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","23"
"PA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","119"
"PR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","18"
"RI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","11"
"SC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","36"
"SD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","10"
"TN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","54"
"TX","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","177"
"UT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","13"
"VA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","62"
"VI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","2"
"VT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","7"
"WA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","40"
"WI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","52"
"WV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","26"
"WY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","2"
"AK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AZ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"CA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"CO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"CT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"DC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"DE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"FL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","5"
"GA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"GU","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"HI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"IA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"ID","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"IL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"IN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"KS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"KY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"LA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"ME","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"MI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"MN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"MP","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"NC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"ND","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"NE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NJ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NM","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"NY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"OH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"OK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"OR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"PA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"PR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"RI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"SC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"SD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"TN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"TX","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"UT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"VA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"VI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"VT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"WA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"WI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"WV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"WY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","14"
"AL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","62"
"AR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","48"
"AS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"AZ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","21"
"CA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","126"
"CO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","32"
"CT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"DC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"DE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"FL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","30"
"GA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","72"
"GU","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"HI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"IA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","82"
"ID","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","23"
"IL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","73"
"IN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","55"
"KS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","88"
"KY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","52"
"LA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","60"
"MA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","11"
"MD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","8"
"ME","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","15"
"MI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","57"
"MN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","93"
"MO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","57"
"MP","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"MS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","50"
"MT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","33"
"NC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","36"
"ND","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","33"
"NE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","56"
"NH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","10"
"NJ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"NM","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","27"
"NV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","13"
"NY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","50"
"OH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","61"
"OK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","69"
"OR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","33"
"PA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","41"
"PR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","26"
"RI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"SC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","22"
"SD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","38"
"TN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","60"
"TX","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","154"
"UT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","19"
"VA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","18"
"VI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"VT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","7"
"WA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","39"
"WI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","69"
"WV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","26"
"WY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","25"
"AK","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","3"
"AS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AZ","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"CA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","4"
"CO","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"CT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"DC","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"DE","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"FL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","11"
"GA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"GU","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"HI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"IA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"ID","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"IL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","15"
"IN","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"KS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"KY","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","7"
"LA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","4"
"MA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","3"
"MD","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","9"
"ME","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","8"
"MN","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MO","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","5"
"MP","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","4"
"MT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NC","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","3"
"ND","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NE","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"NH","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NJ","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","17"
"NM","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NV","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NY","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","29"
"OH","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","5"
"OK","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"OR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"PA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","8"
"PR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"RI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"SC","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"SD","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"TN","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","4"
"TX","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","5"
"UT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"VA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","3"
"VI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"VT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WV","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"WY","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AK","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","12"
"AL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","96"
"AR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","71"
"AS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","0"
"AZ","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","61"
"CA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","291"
"CO","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","53"
"CT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","32"
"DC","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","7"
"DE","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","5"
"FL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","161"
"GA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","131"
"GU","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","1"
"HI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","13"
"IA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","97"
"ID","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","26"
"IL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","163"
"IN","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","116"
"KS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","91"
"KY","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","86"
"LA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","88"
"MA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","60"
"MD","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","37"
"ME","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","34"
"MI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","113"
"MN","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","94"
"MO","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","105"
"MP","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","0"
"MS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","81"
"MT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","28"
"NC","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","97"
"ND","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","29"
"NE","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","47"
"NH","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","23"
"NJ","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","50"
"NM","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","32"
"NV","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","31"
"NY","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","155"
"OH","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","150"
"OK","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","92"
"OR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","51"
"PA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","147"
"PR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","29"
"RI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","10"
"SC","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","55"
"SD","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","32"
"TN","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","105"
"TX","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","309"
"UT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","22"
"VA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","75"
"VI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","2"
"VT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","14"
"WA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","66"
"WI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","114"
"WV","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","48"
"WY","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","No different than U.S. National Rate","21"
"AK","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"AR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AZ","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"CA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","7"
