"State","Condition","Measure Name","Measure Code","Score"
"ND","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","96"
"NE","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"NH","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"NJ","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"NM","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","96"
"NV","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"NY","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"OH","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"OK","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","96"
"OR","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","96"
"PA","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"PR","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","82"
"RI","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"SC","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"SD","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"TN","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"TX","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"UT","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"VA","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"VI","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","90"
"VT","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"WA","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","98"
"WI","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","97"
"WV","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","96"
"WY","Surgical Care Improvement Project Process of Care Measures","Patients who got treatment at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery Higher percentages are better","SCIP_VTE_2","94"
"AK","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"AL","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"AR","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","93"
"AS","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","Not Available"
"AZ","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"CA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"CO","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","93"
"CT","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","94"
"DC","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"DE","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"FL","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"GA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","94"
"GU","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","36"
"HI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"IA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"ID","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","94"
"IL","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"IN","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"KS","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","93"
"KY","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","94"
"LA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","93"
"MA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","94"
"MD","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"ME","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"MI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","94"
"MN","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","93"
"MO","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","93"
"MP","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","Not Available"
"MS","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"MT","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"NC","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"ND","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"NE","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","93"
"NH","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"NJ","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"NM","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"NV","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"NY","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","93"
"OH","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"OK","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","92"
"OR","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","93"
"PA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"PR","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","85"
"RI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","91"
"SC","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"SD","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","93"
"TN","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","94"
"TX","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"UT","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","94"
"VA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","96"
"VI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","92"
"VT","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","97"
"WA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","93"
"WI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"WV","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","95"
"WY","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose urinary catheters were removed on the first or second day after surgery Higher percentages are better","SCIP_INF_9","91"
"AK","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"AL","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"AR","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"AS","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","Not Available"
"AZ","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"CA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"CO","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"CT","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"DC","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"DE","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"FL","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"GA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"GU","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","26"
"HI","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"IA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"ID","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"IL","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"IN","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"KS","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"KY","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"LA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"MA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"MD","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"ME","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"MI","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"MN","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"MO","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"MP","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","Not Available"
"MS","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"MT","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"NC","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"ND","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"NE","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"NH","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"NJ","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"NM","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"NV","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"NY","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"OH","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"OK","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"OR","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"PA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"PR","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","91"
"RI","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"SC","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"SD","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"TN","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"TX","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"UT","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"VA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"VI","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","96"
"VT","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"WA","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"WI","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"WV","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","99"
"WY","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"AK","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"AL","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"AR","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"AZ","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"CA","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","100"
"CO","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"CT","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"DC","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"DE","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"FL","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"GA","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"HI","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"ID","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"IL","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"IN","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"KS","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"KY","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"LA","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"MA","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"MD","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"MI","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"MN","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"MO","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"MS","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"MT","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"NC","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","100"
"NE","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"NJ","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"NM","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"NV","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"NY","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"OH","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"OK","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"OR","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"PA","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"PR","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"SC","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"SD","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"TN","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"TX","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","100"
"UT","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"VA","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"WA","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"WI","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"WV","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"AK","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
