"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Number Of Cases"
"MD","478","Biopsies of musculoskeletal system and connective tissue w CC","112"
"ME","478","Biopsies of musculoskeletal system and connective tissue w CC","28"
"MI","478","Biopsies of musculoskeletal system and connective tissue w CC","338"
"MN","478","Biopsies of musculoskeletal system and connective tissue w CC","64"
"MO","478","Biopsies of musculoskeletal system and connective tissue w CC","193"
"MS","478","Biopsies of musculoskeletal system and connective tissue w CC","93"
"MT","478","Biopsies of musculoskeletal system and connective tissue w CC","19"
"NC","478","Biopsies of musculoskeletal system and connective tissue w CC","218"
"ND","478","Biopsies of musculoskeletal system and connective tissue w CC","12"
"NE","478","Biopsies of musculoskeletal system and connective tissue w CC","48"
"NH","478","Biopsies of musculoskeletal system and connective tissue w CC","35"
"NJ","478","Biopsies of musculoskeletal system and connective tissue w CC","212"
"NM","478","Biopsies of musculoskeletal system and connective tissue w CC","41"
"NV","478","Biopsies of musculoskeletal system and connective tissue w CC","34"
"NY","478","Biopsies of musculoskeletal system and connective tissue w CC","462"
"OH","478","Biopsies of musculoskeletal system and connective tissue w CC","330"
"OK","478","Biopsies of musculoskeletal system and connective tissue w CC","70"
"OR","478","Biopsies of musculoskeletal system and connective tissue w CC","41"
"PA","478","Biopsies of musculoskeletal system and connective tissue w CC","320"
"PR","478","Biopsies of musculoskeletal system and connective tissue w CC","*"
"RI","478","Biopsies of musculoskeletal system and connective tissue w CC","11"
"SC","478","Biopsies of musculoskeletal system and connective tissue w CC","102"
"SD","478","Biopsies of musculoskeletal system and connective tissue w CC","14"
"TN","478","Biopsies of musculoskeletal system and connective tissue w CC","203"
"TX","478","Biopsies of musculoskeletal system and connective tissue w CC","592"
"UT","478","Biopsies of musculoskeletal system and connective tissue w CC","12"
"VA","478","Biopsies of musculoskeletal system and connective tissue w CC","198"
"VT","478","Biopsies of musculoskeletal system and connective tissue w CC","*"
"WA","478","Biopsies of musculoskeletal system and connective tissue w CC","126"
"WI","478","Biopsies of musculoskeletal system and connective tissue w CC","78"
"WV","478","Biopsies of musculoskeletal system and connective tissue w CC","57"
"WY","478","Biopsies of musculoskeletal system and connective tissue w CC","*"
"AK","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","*"
"AL","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","56"
"AR","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","35"
"AZ","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","53"
"CA","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","288"
"CO","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","45"
"CT","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","46"
"DC","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","13"
"DE","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","*"
"FL","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","328"
"GA","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","94"
"GU","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","*"
"HI","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","13"
"IA","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","30"
"ID","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","23"
"IL","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","194"
"IN","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","91"
"KS","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","59"
"KY","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","63"
"LA","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","57"
"MA","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","101"
"MD","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","71"
"ME","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","18"
"MI","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","159"
"MN","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","69"
"MO","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","142"
"MS","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","43"
"MT","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","*"
"NC","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","137"
"ND","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","20"
"NE","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","35"
"NH","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","18"
"NJ","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","87"
"NM","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","*"
"NV","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","37"
"NY","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","135"
"OH","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","144"
"OK","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","55"
"OR","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","27"
"PA","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","192"
"PR","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","*"
"RI","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","13"
"SC","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","75"
"SD","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","16"
"TN","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","100"
"TX","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","351"
"UT","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","22"
"VA","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","119"
"VT","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","*"
"WA","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","89"
"WI","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","72"
"WV","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","15"
"WY","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","*"
"AK","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","*"
"AL","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","135"
"AR","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","90"
"AZ","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","102"
"CA","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","497"
"CO","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","71"
"CT","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","86"
"DC","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","54"
"DE","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","34"
"FL","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","470"
"GA","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","171"
"HI","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","27"
"IA","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","82"
"ID","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","32"
"IL","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","283"
"IN","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","147"
"KS","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","68"
"KY","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","116"
"LA","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","127"
"MA","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","196"
"MD","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","150"
"ME","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","40"
"MI","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","281"
"MN","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","119"
"MO","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","157"
"MS","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","90"
"MT","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","26"
"NC","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","260"
"ND","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","27"
"NE","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","57"
"NH","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","35"
"NJ","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","200"
"NM","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","25"
"NV","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","42"
"NY","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","490"
"OH","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","210"
"OK","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","100"
"OR","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","71"
"PA","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","285"
"PR","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","13"
"RI","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","16"
"SC","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","129"
"SD","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","22"
"TN","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","231"
"TX","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","564"
"UT","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","24"
"VA","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","179"
"VI","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","*"
"VT","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","19"
"WA","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","135"
"WI","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","123"
"WV","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","44"
"WY","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","*"
"AK","656","Kidney and ureter procedures for neoplasm w MCC","*"
"AL","656","Kidney and ureter procedures for neoplasm w MCC","61"
"AR","656","Kidney and ureter procedures for neoplasm w MCC","40"
"AZ","656","Kidney and ureter procedures for neoplasm w MCC","69"
"CA","656","Kidney and ureter procedures for neoplasm w MCC","230"
"CO","656","Kidney and ureter procedures for neoplasm w MCC","25"
"CT","656","Kidney and ureter procedures for neoplasm w MCC","45"
"DC","656","Kidney and ureter procedures for neoplasm w MCC","21"
"DE","656","Kidney and ureter procedures for neoplasm w MCC","16"
"FL","656","Kidney and ureter procedures for neoplasm w MCC","240"
"GA","656","Kidney and ureter procedures for neoplasm w MCC","104"
"HI","656","Kidney and ureter procedures for neoplasm w MCC","16"
"IA","656","Kidney and ureter procedures for neoplasm w MCC","37"
"ID","656","Kidney and ureter procedures for neoplasm w MCC","11"
"IL","656","Kidney and ureter procedures for neoplasm w MCC","176"
"IN","656","Kidney and ureter procedures for neoplasm w MCC","91"
"KS","656","Kidney and ureter procedures for neoplasm w MCC","36"
"KY","656","Kidney and ureter procedures for neoplasm w MCC","66"
"LA","656","Kidney and ureter procedures for neoplasm w MCC","69"
"MA","656","Kidney and ureter procedures for neoplasm w MCC","79"
"MD","656","Kidney and ureter procedures for neoplasm w MCC","60"
"ME","656","Kidney and ureter procedures for neoplasm w MCC","*"
"MI","656","Kidney and ureter procedures for neoplasm w MCC","136"
"MN","656","Kidney and ureter procedures for neoplasm w MCC","74"
"MO","656","Kidney and ureter procedures for neoplasm w MCC","84"
"MS","656","Kidney and ureter procedures for neoplasm w MCC","30"
"MT","656","Kidney and ureter procedures for neoplasm w MCC","*"
"NC","656","Kidney and ureter procedures for neoplasm w MCC","132"
"ND","656","Kidney and ureter procedures for neoplasm w MCC","*"
"NE","656","Kidney and ureter procedures for neoplasm w MCC","28"
"NH","656","Kidney and ureter procedures for neoplasm w MCC","14"
"NJ","656","Kidney and ureter procedures for neoplasm w MCC","96"
"NM","656","Kidney and ureter procedures for neoplasm w MCC","15"
"NV","656","Kidney and ureter procedures for neoplasm w MCC","28"
"NY","656","Kidney and ureter procedures for neoplasm w MCC","163"
"OH","656","Kidney and ureter procedures for neoplasm w MCC","154"
"OK","656","Kidney and ureter procedures for neoplasm w MCC","39"
"OR","656","Kidney and ureter procedures for neoplasm w MCC","39"
"PA","656","Kidney and ureter procedures for neoplasm w MCC","156"
"PR","656","Kidney and ureter procedures for neoplasm w MCC","*"
"RI","656","Kidney and ureter procedures for neoplasm w MCC","*"
"SC","656","Kidney and ureter procedures for neoplasm w MCC","57"
"SD","656","Kidney and ureter procedures for neoplasm w MCC","*"
"TN","656","Kidney and ureter procedures for neoplasm w MCC","114"
"TX","656","Kidney and ureter procedures for neoplasm w MCC","278"
"UT","656","Kidney and ureter procedures for neoplasm w MCC","12"
"VA","656","Kidney and ureter procedures for neoplasm w MCC","83"
"VI","656","Kidney and ureter procedures for neoplasm w MCC","*"
"VT","656","Kidney and ureter procedures for neoplasm w MCC","*"
"WA","656","Kidney and ureter procedures for neoplasm w MCC","63"
"WI","656","Kidney and ureter procedures for neoplasm w MCC","87"
"WV","656","Kidney and ureter procedures for neoplasm w MCC","27"
"WY","656","Kidney and ureter procedures for neoplasm w MCC","*"
"AK","657","Kidney and ureter procedures for neoplasm w CC","*"
"AL","657","Kidney and ureter procedures for neoplasm w CC","142"
"AR","657","Kidney and ureter procedures for neoplasm w CC","87"
"AZ","657","Kidney and ureter procedures for neoplasm w CC","175"
"CA","657","Kidney and ureter procedures for neoplasm w CC","615"
"CO","657","Kidney and ureter procedures for neoplasm w CC","110"
"CT","657","Kidney and ureter procedures for neoplasm w CC","107"
"DC","657","Kidney and ureter procedures for neoplasm w CC","40"
"DE","657","Kidney and ureter procedures for neoplasm w CC","18"
"FL","657","Kidney and ureter procedures for neoplasm w CC","607"
"GA","657","Kidney and ureter procedures for neoplasm w CC","205"
"HI","657","Kidney and ureter procedures for neoplasm w CC","32"
"IA","657","Kidney and ureter procedures for neoplasm w CC","119"
"ID","657","Kidney and ureter procedures for neoplasm w CC","37"
"IL","657","Kidney and ureter procedures for neoplasm w CC","406"
"IN","657","Kidney and ureter procedures for neoplasm w CC","201"
"KS","657","Kidney and ureter procedures for neoplasm w CC","117"
"KY","657","Kidney and ureter procedures for neoplasm w CC","183"
"LA","657","Kidney and ureter procedures for neoplasm w CC","121"
"MA","657","Kidney and ureter procedures for neoplasm w CC","243"
"MD","657","Kidney and ureter procedures for neoplasm w CC","142"
"ME","657","Kidney and ureter procedures for neoplasm w CC","47"
"MI","657","Kidney and ureter procedures for neoplasm w CC","356"
"MN","657","Kidney and ureter procedures for neoplasm w CC","216"
"MO","657","Kidney and ureter procedures for neoplasm w CC","242"
"MS","657","Kidney and ureter procedures for neoplasm w CC","95"
"MT","657","Kidney and ureter procedures for neoplasm w CC","41"
"NC","657","Kidney and ureter procedures for neoplasm w CC","297"
"ND","657","Kidney and ureter procedures for neoplasm w CC","38"
"NE","657","Kidney and ureter procedures for neoplasm w CC","92"
"NH","657","Kidney and ureter procedures for neoplasm w CC","50"
"NJ","657","Kidney and ureter procedures for neoplasm w CC","224"
"NM","657","Kidney and ureter procedures for neoplasm w CC","40"
"NV","657","Kidney and ureter procedures for neoplasm w CC","50"
"NY","657","Kidney and ureter procedures for neoplasm w CC","538"
"OH","657","Kidney and ureter procedures for neoplasm w CC","352"
"OK","657","Kidney and ureter procedures for neoplasm w CC","136"
"OR","657","Kidney and ureter procedures for neoplasm w CC","95"
"PA","657","Kidney and ureter procedures for neoplasm w CC","414"
"PR","657","Kidney and ureter procedures for neoplasm w CC","16"
"RI","657","Kidney and ureter procedures for neoplasm w CC","29"
"SC","657","Kidney and ureter procedures for neoplasm w CC","170"
"SD","657","Kidney and ureter procedures for neoplasm w CC","37"
"TN","657","Kidney and ureter procedures for neoplasm w CC","204"
"TX","657","Kidney and ureter procedures for neoplasm w CC","615"
"UT","657","Kidney and ureter procedures for neoplasm w CC","47"
"VA","657","Kidney and ureter procedures for neoplasm w CC","206"
"VT","657","Kidney and ureter procedures for neoplasm w CC","23"
"WA","657","Kidney and ureter procedures for neoplasm w CC","166"
"WI","657","Kidney and ureter procedures for neoplasm w CC","174"
"WV","657","Kidney and ureter procedures for neoplasm w CC","62"
"WY","657","Kidney and ureter procedures for neoplasm w CC","*"
"AK","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"AL","659","Kidney and ureter procedures for non-neoplasm w MCC","85"
"AR","659","Kidney and ureter procedures for non-neoplasm w MCC","40"
"AZ","659","Kidney and ureter procedures for non-neoplasm w MCC","65"
"CA","659","Kidney and ureter procedures for non-neoplasm w MCC","303"
"CO","659","Kidney and ureter procedures for non-neoplasm w MCC","45"
"CT","659","Kidney and ureter procedures for non-neoplasm w MCC","48"
"DC","659","Kidney and ureter procedures for non-neoplasm w MCC","27"
"DE","659","Kidney and ureter procedures for non-neoplasm w MCC","11"
"FL","659","Kidney and ureter procedures for non-neoplasm w MCC","276"
"GA","659","Kidney and ureter procedures for non-neoplasm w MCC","98"
"HI","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"IA","659","Kidney and ureter procedures for non-neoplasm w MCC","41"
"ID","659","Kidney and ureter procedures for non-neoplasm w MCC","13"
"IL","659","Kidney and ureter procedures for non-neoplasm w MCC","167"
"IN","659","Kidney and ureter procedures for non-neoplasm w MCC","113"
"KS","659","Kidney and ureter procedures for non-neoplasm w MCC","55"
"KY","659","Kidney and ureter procedures for non-neoplasm w MCC","51"
"LA","659","Kidney and ureter procedures for non-neoplasm w MCC","68"
"MA","659","Kidney and ureter procedures for non-neoplasm w MCC","119"
"MD","659","Kidney and ureter procedures for non-neoplasm w MCC","84"
"ME","659","Kidney and ureter procedures for non-neoplasm w MCC","15"
"MI","659","Kidney and ureter procedures for non-neoplasm w MCC","178"
"MN","659","Kidney and ureter procedures for non-neoplasm w MCC","88"
"MO","659","Kidney and ureter procedures for non-neoplasm w MCC","97"
"MS","659","Kidney and ureter procedures for non-neoplasm w MCC","50"
"MT","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"NC","659","Kidney and ureter procedures for non-neoplasm w MCC","140"
"ND","659","Kidney and ureter procedures for non-neoplasm w MCC","17"
"NE","659","Kidney and ureter procedures for non-neoplasm w MCC","35"
"NH","659","Kidney and ureter procedures for non-neoplasm w MCC","25"
"NJ","659","Kidney and ureter procedures for non-neoplasm w MCC","162"
"NM","659","Kidney and ureter procedures for non-neoplasm w MCC","11"
"NV","659","Kidney and ureter procedures for non-neoplasm w MCC","33"
"NY","659","Kidney and ureter procedures for non-neoplasm w MCC","302"
"OH","659","Kidney and ureter procedures for non-neoplasm w MCC","204"
"OK","659","Kidney and ureter procedures for non-neoplasm w MCC","37"
"OR","659","Kidney and ureter procedures for non-neoplasm w MCC","37"
"PA","659","Kidney and ureter procedures for non-neoplasm w MCC","194"
"PR","659","Kidney and ureter procedures for non-neoplasm w MCC","20"
"RI","659","Kidney and ureter procedures for non-neoplasm w MCC","15"
"SC","659","Kidney and ureter procedures for non-neoplasm w MCC","71"
"SD","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"TN","659","Kidney and ureter procedures for non-neoplasm w MCC","126"
"TX","659","Kidney and ureter procedures for non-neoplasm w MCC","324"
"UT","659","Kidney and ureter procedures for non-neoplasm w MCC","24"
"VA","659","Kidney and ureter procedures for non-neoplasm w MCC","102"
"VI","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"VT","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"WA","659","Kidney and ureter procedures for non-neoplasm w MCC","60"
"WI","659","Kidney and ureter procedures for non-neoplasm w MCC","73"
"WV","659","Kidney and ureter procedures for non-neoplasm w MCC","36"
"WY","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"AK","668","Transurethral procedures w MCC","*"
"AL","668","Transurethral procedures w MCC","72"
"AR","668","Transurethral procedures w MCC","30"
"AZ","668","Transurethral procedures w MCC","62"
"CA","668","Transurethral procedures w MCC","250"
"CO","668","Transurethral procedures w MCC","24"
"CT","668","Transurethral procedures w MCC","43"
"DC","668","Transurethral procedures w MCC","*"
"DE","668","Transurethral procedures w MCC","13"
"FL","668","Transurethral procedures w MCC","277"
"GA","668","Transurethral procedures w MCC","67"
"HI","668","Transurethral procedures w MCC","*"
"IA","668","Transurethral procedures w MCC","31"
"ID","668","Transurethral procedures w MCC","*"
"IL","668","Transurethral procedures w MCC","199"
"IN","668","Transurethral procedures w MCC","87"
"KS","668","Transurethral procedures w MCC","40"
"KY","668","Transurethral procedures w MCC","82"
"LA","668","Transurethral procedures w MCC","54"
"MA","668","Transurethral procedures w MCC","103"
"MD","668","Transurethral procedures w MCC","87"
"ME","668","Transurethral procedures w MCC","15"
"MI","668","Transurethral procedures w MCC","162"
"MN","668","Transurethral procedures w MCC","65"
"MO","668","Transurethral procedures w MCC","77"
"MS","668","Transurethral procedures w MCC","37"
"MT","668","Transurethral procedures w MCC","*"
"NC","668","Transurethral procedures w MCC","127"
"ND","668","Transurethral procedures w MCC","*"
"NE","668","Transurethral procedures w MCC","29"
"NH","668","Transurethral procedures w MCC","20"
"NJ","668","Transurethral procedures w MCC","163"
"NM","668","Transurethral procedures w MCC","12"
"NV","668","Transurethral procedures w MCC","26"
"NY","668","Transurethral procedures w MCC","186"
"OH","668","Transurethral procedures w MCC","142"
"OK","668","Transurethral procedures w MCC","49"
"OR","668","Transurethral procedures w MCC","19"
"PA","668","Transurethral procedures w MCC","184"
"PR","668","Transurethral procedures w MCC","*"
"RI","668","Transurethral procedures w MCC","21"
"SC","668","Transurethral procedures w MCC","61"
"SD","668","Transurethral procedures w MCC","14"
"TN","668","Transurethral procedures w MCC","94"
"TX","668","Transurethral procedures w MCC","236"
"UT","668","Transurethral procedures w MCC","11"
"VA","668","Transurethral procedures w MCC","70"
"VI","668","Transurethral procedures w MCC","*"
"VT","668","Transurethral procedures w MCC","*"
"WA","668","Transurethral procedures w MCC","29"
"WI","668","Transurethral procedures w MCC","50"
"WV","668","Transurethral procedures w MCC","45"
"WY","668","Transurethral procedures w MCC","*"
"AK","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"AL","675","Other kidney and urinary tract procedures w/o CC/MCC","39"
"AR","675","Other kidney and urinary tract procedures w/o CC/MCC","39"
"AZ","675","Other kidney and urinary tract procedures w/o CC/MCC","21"
"CA","675","Other kidney and urinary tract procedures w/o CC/MCC","90"
"CO","675","Other kidney and urinary tract procedures w/o CC/MCC","16"
"CT","675","Other kidney and urinary tract procedures w/o CC/MCC","25"
"DC","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"DE","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"FL","675","Other kidney and urinary tract procedures w/o CC/MCC","159"
"GA","675","Other kidney and urinary tract procedures w/o CC/MCC","48"
"HI","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"IA","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"ID","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"IL","675","Other kidney and urinary tract procedures w/o CC/MCC","95"
"IN","675","Other kidney and urinary tract procedures w/o CC/MCC","41"
"KS","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"KY","675","Other kidney and urinary tract procedures w/o CC/MCC","28"
"LA","675","Other kidney and urinary tract procedures w/o CC/MCC","31"
"MA","675","Other kidney and urinary tract procedures w/o CC/MCC","47"
"MD","675","Other kidney and urinary tract procedures w/o CC/MCC","32"
"ME","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"MI","675","Other kidney and urinary tract procedures w/o CC/MCC","83"
"MN","675","Other kidney and urinary tract procedures w/o CC/MCC","20"
"MO","675","Other kidney and urinary tract procedures w/o CC/MCC","30"
"MS","675","Other kidney and urinary tract procedures w/o CC/MCC","27"
"MT","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"NC","675","Other kidney and urinary tract procedures w/o CC/MCC","46"
"ND","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"NE","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"NH","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"NJ","675","Other kidney and urinary tract procedures w/o CC/MCC","57"
"NM","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"NV","675","Other kidney and urinary tract procedures w/o CC/MCC","13"
"NY","675","Other kidney and urinary tract procedures w/o CC/MCC","140"
"OH","675","Other kidney and urinary tract procedures w/o CC/MCC","96"
"OK","675","Other kidney and urinary tract procedures w/o CC/MCC","37"
"OR","675","Other kidney and urinary tract procedures w/o CC/MCC","15"
"PA","675","Other kidney and urinary tract procedures w/o CC/MCC","77"
"PR","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"RI","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"SC","675","Other kidney and urinary tract procedures w/o CC/MCC","34"
"SD","675","Other kidney and urinary tract procedures w/o CC/MCC","22"
"TN","675","Other kidney and urinary tract procedures w/o CC/MCC","75"
"TX","675","Other kidney and urinary tract procedures w/o CC/MCC","109"
"UT","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"VA","675","Other kidney and urinary tract procedures w/o CC/MCC","37"
"WA","675","Other kidney and urinary tract procedures w/o CC/MCC","30"
"WI","675","Other kidney and urinary tract procedures w/o CC/MCC","18"
"WV","675","Other kidney and urinary tract procedures w/o CC/MCC","30"
"AK","673","Other kidney and urinary tract procedures w MCC","15"
"AL","673","Other kidney and urinary tract procedures w MCC","244"
"AR","673","Other kidney and urinary tract procedures w MCC","163"
"AZ","673","Other kidney and urinary tract procedures w MCC","128"
"CA","673","Other kidney and urinary tract procedures w MCC","834"
"CO","673","Other kidney and urinary tract procedures w MCC","80"
"CT","673","Other kidney and urinary tract procedures w MCC","128"
"DC","673","Other kidney and urinary tract procedures w MCC","65"
"DE","673","Other kidney and urinary tract procedures w MCC","23"
"FL","673","Other kidney and urinary tract procedures w MCC","1021"
"GA","673","Other kidney and urinary tract procedures w MCC","385"
"GU","673","Other kidney and urinary tract procedures w MCC","*"
"HI","673","Other kidney and urinary tract procedures w MCC","23"
"IA","673","Other kidney and urinary tract procedures w MCC","85"
"ID","673","Other kidney and urinary tract procedures w MCC","19"
"IL","673","Other kidney and urinary tract procedures w MCC","506"
"IN","673","Other kidney and urinary tract procedures w MCC","247"
"KS","673","Other kidney and urinary tract procedures w MCC","111"
"KY","673","Other kidney and urinary tract procedures w MCC","211"
"LA","673","Other kidney and urinary tract procedures w MCC","255"
"MA","673","Other kidney and urinary tract procedures w MCC","215"
"MD","673","Other kidney and urinary tract procedures w MCC","218"
"ME","673","Other kidney and urinary tract procedures w MCC","24"
"MI","673","Other kidney and urinary tract procedures w MCC","393"
"MN","673","Other kidney and urinary tract procedures w MCC","108"
"MO","673","Other kidney and urinary tract procedures w MCC","228"
"MS","673","Other kidney and urinary tract procedures w MCC","163"
"MT","673","Other kidney and urinary tract procedures w MCC","*"
"NC","673","Other kidney and urinary tract procedures w MCC","394"
"ND","673","Other kidney and urinary tract procedures w MCC","27"
"NE","673","Other kidney and urinary tract procedures w MCC","43"
"NH","673","Other kidney and urinary tract procedures w MCC","31"
"NJ","673","Other kidney and urinary tract procedures w MCC","457"
"NM","673","Other kidney and urinary tract procedures w MCC","63"
"NV","673","Other kidney and urinary tract procedures w MCC","76"
"NY","673","Other kidney and urinary tract procedures w MCC","755"
"OH","673","Other kidney and urinary tract procedures w MCC","471"
"OK","673","Other kidney and urinary tract procedures w MCC","131"
"OR","673","Other kidney and urinary tract procedures w MCC","55"
"PA","673","Other kidney and urinary tract procedures w MCC","500"
"PR","673","Other kidney and urinary tract procedures w MCC","47"
"RI","673","Other kidney and urinary tract procedures w MCC","16"
"SC","673","Other kidney and urinary tract procedures w MCC","248"
"SD","673","Other kidney and urinary tract procedures w MCC","33"
"TN","673","Other kidney and urinary tract procedures w MCC","318"
"TX","673","Other kidney and urinary tract procedures w MCC","1052"
