"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"AS","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","N/A"
"GU","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","N/A"
"MP","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","N/A"
"AL","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","22"
"AK","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"AZ","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"AR","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"CA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"CO","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"CT","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"DE","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"DC","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"FL","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"GA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"HI","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"ID","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","23"
"IL","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"IN","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"IA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"KS","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"KY","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"LA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","20"
"ME","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","22"
"MD","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"MA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"MI","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"MN","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"MS","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","21"
"MO","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"MT","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"NE","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"NV","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"NH","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"NJ","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"NM","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"NY","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"NC","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","23"
"ND","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"OH","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"OK","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","22"
"OR","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"PA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"PR","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","N/A"
"RI","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"SC","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"SD","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","19"
"TN","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"TX","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","23"
"UT","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"VT","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"VI","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"VA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"WA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"WV","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"WI","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"WY","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","23"
"AS","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","N/A"
"GU","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","N/A"
"MP","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","N/A"
"AL","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","72"
"AK","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"AZ","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","68"
"AR","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"CA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","66"
"CO","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"CT","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","68"
"DE","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"DC","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","64"
"FL","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","67"
"GA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"HI","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","67"
"ID","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","72"
"IL","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"IN","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"IA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"KS","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"KY","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"LA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","74"
"ME","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","72"
"MD","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","66"
"MA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"MI","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"MN","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"MS","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","73"
"MO","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"MT","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","68"
"NE","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"NV","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","66"
"NH","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"NJ","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","67"
"NM","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"NY","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","65"
"NC","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"ND","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","67"
"OH","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"OK","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"OR","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"PA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"PR","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","N/A"
"RI","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"SC","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"SD","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"TN","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"TX","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"UT","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"VT","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","72"
"VI","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","60"
"VA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","68"
"WA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"WV","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"WI","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"WY","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"AS","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","N/A"
"GU","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","N/A"
"MP","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","N/A"
"AL","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"AK","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"AZ","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"AR","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"CA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"CO","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"CT","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"DE","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"DC","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","12"
"FL","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","10"
"GA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"HI","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"ID","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"IL","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"IN","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"IA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"KS","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"KY","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"LA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"ME","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"MD","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"MA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"MI","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"MN","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"MS","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"MO","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"MT","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"NE","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"NV","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"NH","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"NJ","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"NM","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"NY","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","10"
"NC","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"ND","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"OH","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"OK","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"OR","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"PA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"PR","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","N/A"
"RI","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"SC","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"SD","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"TN","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"TX","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"UT","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"VT","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"VI","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","16"
"VA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"WA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"WV","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"WI","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"WY","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"AS","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","N/A"
"GU","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","N/A"
"MP","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","N/A"
"AL","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","20"
"AK","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"AZ","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","25"
"AR","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"CA","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","25"
"CO","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"CT","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"DE","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"DC","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"FL","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"GA","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","22"
"HI","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"ID","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"IL","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"IN","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"IA","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"KS","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"KY","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","22"
"LA","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","19"
"ME","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"MD","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","25"
"MA","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","22"
"MI","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"MN","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","26"
"MS","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","20"
"MO","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"MT","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"NE","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","25"
"NV","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","25"
"NH","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"NJ","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"NM","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"NY","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","25"
"NC","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","22"
"ND","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","27"
"OH","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"OK","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"OR","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"PA","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"PR","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","N/A"
"RI","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","22"
"SC","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","22"
"SD","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","26"
"TN","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","22"
"TX","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","22"
"UT","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","25"
"VT","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"VI","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"VA","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"WA","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","25"
"WV","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","23"
"WI","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","24"
"WY","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","25"
"AS","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","N/A"
"GU","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","N/A"
"MP","How often was patients pain well controlled?","H_COMP_4_U_P","Pain was usually well controlled","N/A"
"AL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","63"
"AK","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","64"
"AZ","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","60"
"AR","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","61"
"CA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","57"
"CO","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","63"
"CT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","59"
"DE","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","60"
"DC","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","56"
"FL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","57"
"GA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","61"
"HI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","60"
"ID","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","65"
"IL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","59"
"IN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","62"
"IA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","64"
"KS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","63"
"KY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","63"
"LA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","66"
"ME","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","66"
"MD","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","57"
"MA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","62"
"MI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","61"
"MN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","64"
"MS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","64"
"MO","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","60"
"MT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","59"
"NE","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","63"
"NV","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","57"
"NH","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","63"
"NJ","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","56"
"NM","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","60"
"NY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","56"
"NC","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","63"
"ND","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","63"
"OH","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","61"
"OK","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","61"
"OR","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","62"
"PA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","59"
"PR","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","N/A"
"RI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","59"
"SC","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","63"
"SD","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","67"
"TN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","61"
"TX","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","63"
"UT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","62"
"VT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","65"
"VI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","59"
"VA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","59"
"WA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","61"
"WV","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","61"
"WI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","65"
"WY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","66"
"AS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","N/A"
"GU","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","N/A"
"MP","How often did staff explain about medicines before giving them to patients?","H_COMP_5_A_P","Staff always explained","N/A"
"AL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"AK","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","17"
"AZ","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"AR","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"CA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","24"
"CO","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","18"
"CT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"DE","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"DC","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","27"
"FL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","26"
"GA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"HI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
